name,write_execute_size,number_total_entropy,max_total_entropy,min_total_entropy,delta_total_entropy,mean_total_entropy,median_total_entropy,variance_total_entropy,stdev_total_entropy,number_oep_section_entropy,max_oep_section_entropy,min_oep_section_entropy,delta_oep_section_entropy,mean_oep_section_entropy,median_oep_section_entropy,variance_oep_section_entropy,stdev_oep_section_entropy,initial_iat_dll,initial_iat_func,initial_iat_malicious_func,reconstructed_iat_dll,reconstructed_iat_func,reconstructed_iat_malicious_func,initial_iat_called_generic_func,initial_iat_called_malicious_func,initial_iat_called_all_func,dynamic_called_generic_func,dynamic_called_malicious_func,dynamic_called_all_func,discovered_called_generic_func,discovered_called_malicious_func,discovered_called_all_func,number_add_exec_permission,number_add_write_permisison,executed_byte_0,executed_byte_1,executed_byte_2,executed_byte_3,executed_byte_4,executed_byte_5,executed_byte_6,executed_byte_7,executed_byte_8,executed_byte_9,executed_byte_10,executed_byte_11,executed_byte_12,executed_byte_13,executed_byte_14,executed_byte_15,executed_byte_16,executed_byte_17,executed_byte_18,executed_byte_19,executed_byte_20,executed_byte_21,executed_byte_22,executed_byte_23,executed_byte_24,executed_byte_25,executed_byte_26,executed_byte_27,executed_byte_28,executed_byte_29,executed_byte_30,executed_byte_31,executed_byte_32,executed_byte_33,executed_byte_34,executed_byte_35,executed_byte_36,executed_byte_37,executed_byte_38,executed_byte_39,executed_byte_40,executed_byte_41,executed_byte_42,executed_byte_43,executed_byte_44,executed_byte_45,executed_byte_46,executed_byte_47,executed_byte_48,executed_byte_49,executed_byte_50,executed_byte_51,executed_byte_52,executed_byte_53,executed_byte_54,executed_byte_55,executed_byte_56,executed_byte_57,executed_byte_58,executed_byte_59,executed_byte_60,executed_byte_61,executed_byte_62,executed_byte_63,GetProcAddress,LoadLibrary,Exitprocess,GetModuleHandle,VirtualAlloc,VirtualFree,GetModuleFilename,CreateFile,RegQueryValueEx,MessageBox,GetCommandLine,VirtualProtect,GetStartupInfo,GetStdHandle,RegOpenKeyEx
qbist.exe,-1,6630,5.861381111624739,4.60251731654569,1.2588637950790496,5.190767246458673,5.125206100840686,0.041004402247476764,0.20249543759669442,317,5.889112989864124,5.800752867233563,0.08836012263056059,5.88883425130693,5.889112989864124,2.4629373095544813e-05,0.004962798917500569,10,132,2,1,170,0,31,2,33,5,0,5,522,3,525,-1,-1,83,131,236,24,131,61,20,80,64,0,2,139,68,36,36,116,10,131,61,20,80,64,0,2,139,68,36,36,116,10,131,248,2,116,17,131,248,1,116,59,139,68,36,40,199,68,36,4,1,0,0,0,137,68,36,8,139,68,36,32,137,4,36,232,358,0,0,0,0,0,0,0,0,0,0,28,0,5,0
crop-auto.exe,-1,4609,5.976503557089748,2.4066140339702637,3.569889523119484,4.227233343231771,4.0981891026069155,0.3495742407944526,0.591248036609385,331,6.009602320595614,5.932298643109458,0.07730367748615574,6.009368774742182,6.009602320595614,1.805395333197457e-05,0.004248994390673465,6,85,2,1,75,0,29,2,31,2,0,2,510,3,513,-1,-1,83,131,236,24,131,61,20,64,64,0,2,139,68,36,36,116,10,131,61,20,64,64,0,2,139,68,36,36,116,10,131,248,2,116,17,131,248,1,116,59,139,68,36,40,199,68,36,4,1,0,0,0,137,68,36,8,139,68,36,32,137,4,36,232,187,0,0,0,0,0,0,0,0,0,0,28,0,2,0
LoadTester.exe,-1,1876,5.396973238365731,3.3472067024783967,2.049766535887334,4.768228011769407,4.585350690656877,0.42765815213206393,0.6539557723057913,880,5.772583735274935,4.48988118118749,1.2827025540874448,5.771126118736199,5.772583735274935,0.0018696884571164254,0.043239894277350234,5,33,0,2,94,0,18,0,18,23,0,23,681,2,683,-1,-1,85,139,236,106,255,104,112,53,64,0,104,64,37,64,0,100,161,0,0,0,0,80,100,137,37,0,0,0,0,131,236,104,83,86,87,137,101,232,51,219,137,93,252,106,2,255,21,168,49,64,0,89,131,13,64,65,64,0,255,131,13,68,65,64,129,0,0,0,0,0,0,0,0,0,0,0,0,5,0
cvtres.exe,-1,667,6.1732366208664455,3.184922333613958,2.9883142872524875,5.391345472753937,5.5572465947982135,0.2758665389199368,0.5252299866914844,667,6.4904934451633265,5.3319389630232905,1.158554482140036,5.634076484927729,5.600969925963803,0.11993650485878238,0.34631850204512954,3,113,1,0,14,0,53,1,54,3,0,3,311,2,313,-1,-1,232,42,4,0,0,85,139,236,131,236,16,161,72,97,64,0,131,101,248,0,131,101,252,0,83,87,191,78,230,64,187,59,199,187,0,0,255,255,116,13,161,72,97,64,0,131,101,248,0,131,101,252,0,83,87,191,78,230,64,187,59,199,187,0,38,0,0,0,0,0,0,0,0,0,0,0,0,5,0
CIDAEMON.exe,-1,1096,6.224379454140195,4.944529339868505,1.2798501142716896,6.017374662325203,6.215024636885466,0.2066491809920042,0.4545868244813131,1096,6.3775878314274905,5.762735868768484,0.6148519626590065,6.247011310871366,6.333261814628664,0.04194649008129774,0.2048084228768381,5,56,0,0,65,0,0,0,0,1,0,1,393,3,396,-1,-1,232,48,7,0,0,139,255,85,139,236,131,236,16,161,28,64,217,0,131,101,248,0,131,101,252,0,83,87,191,78,230,64,187,187,0,0,255,255,59,199,116,13,161,28,64,217,0,131,101,248,0,131,101,252,0,83,87,191,78,230,64,187,187,0,66,0,0,0,0,0,0,0,0,0,0,0,0,2,0
edge-laplace.exe,-1,4600,5.934467004198333,2.4496145684974384,3.4848524357008945,4.1810508852570045,4.052566473468531,0.3369020051434441,0.5804326017234422,327,5.9598565550820854,5.937159273444983,0.02269728163710205,5.959787144434877,5.9598565550820854,1.57543300829948e-06,0.00125516254258143,6,77,2,1,75,0,29,2,31,2,0,2,508,3,511,-1,-1,83,131,236,24,131,61,20,64,64,0,2,139,68,36,36,116,10,131,61,20,64,64,0,2,139,68,36,36,116,10,131,248,2,116,17,131,248,1,116,59,139,68,36,40,199,68,36,4,1,0,0,0,137,68,36,8,139,68,36,32,137,4,36,232,187,0,0,0,0,0,0,0,0,0,0,28,0,2,0
ProduKey.exe,-1,3210,6.189420815167853,3.4779256715899534,2.7114951435779,5.420424355805814,5.469563598897104,0.4077646592105204,0.6385645301851023,1856,6.368686304712766,5.955472326764901,0.41321397794786563,6.165413599145446,6.368686304712766,0.04269620908715163,0.20663061023757257,11,220,2,0,93,0,113,1,114,19,0,19,675,1,676,-1,-1,106,112,104,0,228,64,0,232,226,1,0,0,104,72,211,64,0,100,161,0,0,0,0,80,100,137,37,0,0,0,0,139,68,36,16,137,108,36,16,141,108,36,16,43,224,83,86,87,139,69,248,137,101,232,80,139,69,252,199,69,252,255,255,255,97,0,0,0,0,0,0,0,0,0,0,0,0,2,0
ADExplorer.exe,-1,3962,6.163947469098841,3.539736316329942,2.624211152768899,5.972824722928764,6.163947469098841,0.28148728365262493,0.5305537518976046,2545,6.284180405777698,5.364732464705237,0.9194479410724608,5.574346174320775,5.574231852207389,0.0002326154376771039,0.01525173556278445,14,299,4,1,92,0,104,2,106,20,0,20,715,1,716,-1,-1,232,186,119,0,0,139,255,85,139,236,131,236,16,161,100,0,70,0,131,101,248,0,131,101,252,0,83,87,191,78,230,64,187,187,0,0,255,255,59,199,116,13,161,100,0,70,0,131,101,248,0,131,101,252,0,83,87,191,78,230,64,187,187,0,105,0,0,0,0,0,0,0,0,0,0,0,0,5,0
ripple.exe,-1,6586,5.6755291255650135,2.3847015611889923,3.290827564376021,3.0304791884020323,2.612090131870883,0.8133277028043104,0.9018468289040609,270,5.798879214750683,5.7901839968042115,0.008695217946471878,5.79884701023977,5.798879214750683,2.8002524124683937e-07,0.0005291741124118218,10,121,2,1,170,0,32,2,34,5,0,5,522,3,525,-1,-1,83,131,236,24,131,61,80,80,64,0,2,139,68,36,36,116,10,131,61,80,80,64,0,2,139,68,36,36,116,10,131,248,2,116,17,131,248,1,116,59,139,68,36,40,199,68,36,4,1,0,0,0,137,68,36,8,139,68,36,32,137,4,36,232,358,0,0,0,0,0,0,0,0,0,0,28,0,5,0
dfrgui.exe,-1,3461,6.526756226754383,2.6237555656712312,3.903000661083152,4.286156053362821,4.788624744142946,0.5313234746762621,0.7289193883251166,3079,6.9502774170445125,5.625867388574157,1.3244100284703553,6.007647923701173,5.965420151323952,0.008209625833400281,0.090606985566237,12,204,1,1,73,0,0,0,0,1,0,1,814,4,818,-1,-1,232,34,3,0,0,139,255,85,139,236,131,236,16,161,184,178,26,0,131,101,248,0,131,101,252,0,83,87,191,78,230,64,187,187,0,0,255,255,59,199,116,13,161,184,178,26,0,131,101,248,0,131,101,252,0,83,87,191,78,230,64,187,187,0,74,0,0,0,1,0,0,0,0,0,0,0,0,2,0
strings.exe,-1,3678,6.286881194374277,3.1465739398877615,3.1403072544865154,5.9295886015905275,6.286881194374277,0.37712556390099844,0.6141054989991528,2616,6.589959054424758,6.1039422967604935,0.4860167576642649,6.556860418424579,6.559110547919442,0.0010252475660101176,0.03201948728524737,6,105,2,0,121,0,0,0,0,20,0,20,680,2,682,-1,-1,232,61,102,0,0,85,139,236,131,236,20,131,101,244,0,131,101,248,0,161,88,243,2,1,86,87,191,78,230,64,187,190,0,0,255,255,59,199,116,13,161,88,243,2,1,86,87,191,78,230,64,187,190,0,0,255,255,59,199,116,13,141,69,244,162,0,0,0,0,0,0,0,0,0,0,0,0,12,0
cpuz_x32.exe,-1,6624,5.892304670794382,2.3502263822705576,3.5420782885238244,3.0405596457681936,2.5980521637562637,0.9145226723357437,0.9563067877704015,307,5.8033182187381955,5.75081659959144,0.05250161914675555,5.803147203692115,5.8033182187381955,8.978566817690453e-06,0.002996425673646929,11,120,2,1,170,0,32,2,34,5,0,5,524,3,527,-1,-1,83,131,236,24,131,61,36,64,64,0,2,139,68,36,36,116,10,131,61,36,64,64,0,2,139,68,36,36,116,10,131,248,2,116,17,131,248,1,116,59,139,68,36,40,199,68,36,4,1,0,0,0,137,68,36,8,139,68,36,32,137,4,36,232,358,0,0,0,0,0,0,0,0,0,0,28,0,5,0
ditrace.exe,-1,282,6.676120000692285,3.672624311564499,3.0034956891277864,4.243807042622671,3.672624311564499,0.48491273942824625,0.6963567616015847,115,6.703845012327027,5.731937590284745,0.9719074220422819,5.748104958728939,5.731937590284745,0.008422703657230675,0.09177528892480086,1,107,5,0,7,0,0,0,0,3,0,3,223,3,226,-1,-1,232,119,252,255,255,139,255,85,139,236,161,88,152,46,1,131,236,16,133,192,116,7,161,88,152,46,1,131,236,16,133,192,116,7,61,64,187,0,0,117,77,86,141,69,248,80,255,21,128,16,43,1,139,117,252,51,117,248,255,21,124,16,43,1,31,0,0,0,0,0,0,0,0,0,0,0,0,4,0
expand.exe,-1,823,5.920283276981316,3.0406324777334044,2.8796507992479112,4.182678318025491,4.515655269219722,0.30135025358267187,0.5489537809166377,656,6.016102397306206,4.404710954960446,1.6113914423457594,4.4140461126475445,4.411263068799282,0.0040771498762228586,0.06385256358379715,6,119,1,0,65,0,0,0,0,1,0,1,422,3,425,-1,-1,232,216,10,0,0,139,255,85,139,236,131,236,16,161,4,176,44,0,131,101,248,0,131,101,252,0,83,87,191,78,230,64,187,187,0,0,255,255,59,199,116,13,161,4,176,44,0,131,101,248,0,131,101,252,0,83,87,191,78,230,64,187,187,0,65,0,0,0,0,0,0,0,0,0,0,0,0,2,0
file-psp.exe,-1,6572,5.688282807737681,2.234389166860464,3.4538936408772174,2.8044639998864183,2.3804144981480055,0.8224429413771944,0.9068863993782211,257,5.742425287163694,5.653784509388665,0.08864077777502821,5.742080381413596,5.742425287163694,3.0572713947711814e-05,0.005529259801068477,11,125,2,1,170,0,39,2,41,5,0,5,520,3,523,-1,-1,83,131,236,24,131,61,24,96,64,0,2,139,68,36,36,116,10,131,61,24,96,64,0,2,139,68,36,36,116,10,131,248,2,116,17,131,248,1,116,59,139,68,36,40,199,68,36,4,1,0,0,0,137,68,36,8,139,68,36,32,137,4,36,232,359,0,0,0,0,0,0,0,0,0,0,28,0,5,0
tinytask.exe,-1,2376,6.555114813998812,5.790618786356135,0.7644960276426769,6.426392977321796,6.492403445056796,0.010348338962110265,0.1017267858634601,1596,6.415066975920625,6.227869328155169,0.18719764776545578,6.410426053009804,6.415066975920625,0.0008423698687446083,0.02902360881669625,5,104,0,0,69,0,45,0,45,15,0,15,462,2,464,-1,-1,85,139,236,131,236,68,86,255,21,120,80,64,0,139,240,138,6,60,34,117,20,138,70,1,70,132,192,116,4,60,34,117,244,138,70,1,70,132,192,116,4,60,34,117,244,138,70,1,70,132,192,116,4,60,34,117,244,138,70,1,70,132,192,116,70,0,0,0,0,0,0,0,0,0,0,0,0,2,0
Dbgview.exe,-1,3916,6.480838003537298,3.3154069354425015,3.1654310680947964,5.4767021959143065,5.524048167347774,0.2547882014868566,0.5047654915768872,1,6.62925303134774,6.62925303134774,0.0,-1.0,-1.0,-1.0,-1.0,9,314,4,2,92,0,96,2,98,20,0,20,615,1,616,-1,-1,232,196,192,0,0,139,255,85,139,236,131,236,16,161,140,214,67,0,131,101,248,0,131,101,252,0,83,87,191,78,230,64,187,187,0,0,255,255,59,199,116,13,161,140,214,67,0,131,101,248,0,131,101,252,0,83,87,191,78,230,64,187,187,0,105,0,0,0,0,0,0,0,0,0,0,0,0,5,0
noise-rgb.exe,-1,6577,5.948053903254545,2.4066548470365507,3.541399056217994,3.0195174692833273,2.5850186050824386,0.9054533489715028,0.951553124618643,264,5.849136863950201,5.765323750809271,0.08381311314092965,5.848819390036788,5.849136863950201,2.660847702414498e-05,0.005158340530068268,10,120,2,1,170,0,32,2,34,5,0,5,523,3,526,-1,-1,83,131,236,24,131,61,112,64,64,0,2,139,68,36,36,116,10,131,61,112,64,64,0,2,139,68,36,36,116,10,131,248,2,116,17,131,248,1,116,59,139,68,36,40,199,68,36,4,1,0,0,0,137,68,36,8,139,68,36,32,137,4,36,232,358,0,0,0,0,0,0,0,0,0,0,28,0,5,0
edge-neon.exe,-1,6630,5.682986721330958,2.288848905997332,3.394137815333626,2.824448028649019,2.347696547058879,1.024901686986134,1.0123742820647579,315,5.76676535109701,5.7587906801963875,0.007974670900622094,5.766740034681452,5.76676535109701,2.0189008245469461e-07,0.0004493218027813636,10,114,2,1,170,0,33,2,35,5,0,5,522,3,525,-1,-1,83,131,236,24,131,61,40,80,64,0,2,139,68,36,36,116,10,131,61,40,80,64,0,2,139,68,36,36,116,10,131,248,2,116,17,131,248,1,116,59,139,68,36,40,199,68,36,4,1,0,0,0,137,68,36,8,139,68,36,32,137,4,36,232,358,0,0,0,0,0,0,0,0,0,0,28,0,5,0
color-enhance.exe,-1,4606,5.951369790010408,2.4470116569704694,3.5043581330399385,4.305063911932848,4.2276085850161005,0.31430536769233686,0.5606294388384692,326,6.018320498418391,5.917401308357048,0.10091919006134287,6.0180109303507185,6.018320498418391,3.124135865839707e-05,0.0055893969852209525,7,76,2,1,75,0,27,2,29,2,0,2,508,3,511,-1,-1,83,131,236,24,131,61,20,48,64,0,2,139,68,36,36,116,10,131,61,20,48,64,0,2,139,68,36,36,116,10,131,248,2,116,17,131,248,1,116,59,139,68,36,40,199,68,36,4,1,0,0,0,137,68,36,8,139,68,36,32,137,4,36,232,187,0,0,0,0,0,0,0,0,0,0,28,0,2,0
RAMMap.exe,-1,6544,5.657437082044584,2.3847015611889923,3.272735520855592,3.1418549842080283,2.7538679924648717,0.7400956141816537,0.8602880995234409,228,5.831252250192448,5.787746078132789,0.04350617205965879,5.831061433648327,5.831252250192448,8.301697400371206e-06,0.0028812666312528603,11,126,2,1,170,0,33,2,35,5,0,5,520,3,523,-1,-1,83,131,236,24,131,61,48,80,64,0,2,139,68,36,36,116,10,131,61,48,80,64,0,2,139,68,36,36,116,10,131,248,2,116,17,131,248,1,116,59,139,68,36,40,199,68,36,4,1,0,0,0,137,68,36,8,139,68,36,32,137,4,36,232,358,0,0,0,0,0,0,0,0,0,0,28,0,5,0
md5summer.exe,-1,24513,6.825061542702524,3.360168303992978,3.4648932387095455,6.070086893719378,6.154832399368153,0.15096078042442698,0.38853671695790476,23334,6.56737359545533,6.183999740307472,0.38337385514785804,6.566974488817167,6.56737359545533,0.0001083929509232324,0.01041119353980284,10,411,4,2,249,0,223,3,226,28,0,28,984,3,987,-1,-1,85,139,236,131,196,240,184,208,233,73,0,232,0,119,246,255,83,139,216,51,192,163,168,240,73,0,106,0,232,43,255,255,255,255,37,100,34,74,0,163,104,22,74,0,161,104,22,74,0,163,180,240,73,0,51,192,163,184,240,73,0,51,192,163,344,0,0,0,10,0,0,0,0,0,0,1,0,6,0
mdbx_load.exe,-1,488,6.079558475301816,4.747384870420805,1.332173604881011,5.043990836263355,4.953022450107364,0.11499519040244265,0.3391094077173953,118,6.303838813601421,6.101899320743833,0.20193949285758794,6.302127461967034,6.303838813601421,0.00034558948114898143,0.018590037147595523,2,28,2,0,17,0,14,1,15,0,0,0,203,2,205,-1,-1,232,208,2,0,0,139,13,4,96,64,0,86,87,191,78,230,64,187,190,0,0,255,255,59,207,116,4,139,13,4,96,64,0,86,87,191,78,230,64,187,190,0,0,255,255,59,207,116,4,232,148,255,255,255,85,139,236,131,236,20,131,101,244,0,17,0,0,0,0,0,0,0,0,0,0,0,0,2,0
noise-hsv.exe,-1,6570,5.916838791968688,2.4050096129845597,3.5118291789841285,2.8575750960448456,2.4050096129845597,0.9765767912182628,0.9882189996242041,256,5.827817161693449,5.74137427001014,0.08644289168330932,5.827479494147811,5.827817161693449,2.9188959072548232e-05,0.0054026807302068325,11,109,2,1,170,0,30,2,32,5,0,5,524,3,527,-1,-1,83,131,236,24,131,61,36,64,64,0,2,139,68,36,36,116,10,131,61,36,64,64,0,2,139,68,36,36,116,10,131,248,2,116,17,131,248,1,116,59,139,68,36,40,199,68,36,4,1,0,0,0,137,68,36,8,139,68,36,32,137,4,36,232,358,0,0,0,0,0,0,0,0,0,0,28,0,5,0
adwcleaner_7.2.4.0.exe,-1,25034,6.051704071893086,2.501389536251093,3.550314535641993,5.878203984877507,5.951492038288688,0.11886447857411166,0.3447672817628025,23887,6.400906904160793,6.367412168376413,0.033494735784380225,6.372327383088532,6.371605040181855,2.0650958162157052e-05,0.004544332532084008,10,227,1,0,90,0,137,1,138,19,0,19,671,1,672,-1,-1,106,112,104,16,212,64,0,232,228,1,0,0,104,76,202,64,0,100,161,0,0,0,0,80,100,137,37,0,0,0,0,139,68,36,16,137,108,36,16,141,108,36,16,43,224,83,86,87,139,69,248,137,101,232,80,139,69,252,199,69,252,255,255,255,94,0,0,0,0,0,0,0,0,0,0,0,0,2,0
cubism.exe,-1,6544,5.657437082044584,2.3847015611889923,3.272735520855592,3.1418549842080283,2.7538679924648717,0.7400956141816537,0.8602880995234409,228,5.831252250192448,5.787746078132789,0.04350617205965879,5.831061433648327,5.831252250192448,8.301697400371206e-06,0.0028812666312528603,11,126,2,1,170,0,33,2,35,5,0,5,520,3,523,-1,-1,83,131,236,24,131,61,48,80,64,0,2,139,68,36,36,116,10,131,61,48,80,64,0,2,139,68,36,36,116,10,131,248,2,116,17,131,248,1,116,59,139,68,36,40,199,68,36,4,1,0,0,0,137,68,36,8,139,68,36,32,137,4,36,232,358,0,0,0,0,0,0,0,0,0,0,28,0,5,0
blur-gauss.exe,-1,6695,5.90801209422907,2.311492336212415,3.596519758016655,3.029545127480533,2.5903328814965967,0.8527661294167054,0.9234533715443922,345,6.095613931940993,5.919340722892577,0.17627320904841604,6.095102995103171,6.095613931940993,9.006447602384516e-05,0.009490230556938286,10,123,2,1,170,0,33,2,35,5,0,5,532,3,535,-1,-1,83,131,236,24,131,61,48,112,64,0,2,139,68,36,36,116,10,131,61,48,112,64,0,2,139,68,36,36,116,10,131,248,2,116,17,131,248,1,116,59,139,68,36,40,199,68,36,4,1,0,0,0,137,68,36,8,139,68,36,32,137,4,36,232,358,0,0,0,0,0,0,0,0,0,0,28,0,5,0
file-uri.exe,-1,6626,5.895107924339236,2.2886154126814757,3.60649251165776,4.221659340229973,4.142023396197543,0.23134687896829662,0.48098532094887947,311,5.887364210680834,5.783857579417537,0.10350663126329707,5.887031391930791,5.887364210680834,3.444894763818696e-05,0.0058693225876745745,10,98,2,1,170,0,35,2,37,5,0,5,523,3,526,-1,-1,83,131,236,24,131,61,20,64,64,0,2,139,68,36,36,116,10,131,61,20,64,64,0,2,139,68,36,36,116,10,131,248,2,116,17,131,248,1,116,59,139,68,36,40,199,68,36,4,1,0,0,0,137,68,36,8,139,68,36,32,137,4,36,232,358,0,0,0,0,0,0,0,0,0,0,28,0,5,0
value-invert.exe,-1,4605,5.930767468364253,2.4470116569704694,3.483755811393783,4.181704520742318,4.049060609782648,0.3392261617337317,0.5824312506500073,330,5.9549746600336775,5.942496915840903,0.012477744192774587,5.954936848687638,5.9549746600336775,4.718003034555149e-07,0.0006868772113380345,6,77,2,1,75,0,28,2,30,2,0,2,508,3,511,-1,-1,83,131,236,24,131,61,20,48,64,0,2,139,68,36,36,116,10,131,61,20,48,64,0,2,139,68,36,36,116,10,131,248,2,116,17,131,248,1,116,59,139,68,36,40,199,68,36,4,1,0,0,0,137,68,36,8,139,68,36,32,137,4,36,232,187,0,0,0,0,0,0,0,0,0,0,28,0,2,0
DocFetcher-4096_64-bit-Java.exe,-1,2020,5.910502859505936,2.318165342426982,3.592337517078954,5.217182024479466,5.690835481419474,0.8208513881297775,0.9060084923055509,1217,6.117825912165779,5.829596694651055,0.28822921751472386,6.114021335962644,6.117825912165779,0.0010789011452695253,0.03284663065322721,5,87,1,0,83,0,42,1,43,17,0,17,583,1,584,-1,-1,85,137,229,131,236,8,199,4,36,2,0,0,0,255,21,140,2,65,0,232,168,254,255,255,85,137,229,83,131,236,36,141,93,248,199,4,36,0,16,64,0,232,162,60,0,0,255,37,112,2,65,0,131,236,4,232,34,57,0,0,85,137,229,219,85,0,0,0,0,0,0,0,0,0,0,0,0,2,0
unit-editor.exe,-1,6573,5.871014643935059,2.307510882537832,3.563503761397227,4.593432153942408,4.556350449052405,0.19809636690691487,0.44508018031239593,258,5.72716057851931,5.622696334849514,0.10446424366979645,5.673338074386413,5.672471126842256,6.707509045202576e-05,0.008189938366802632,11,162,2,1,170,0,31,2,33,5,0,5,524,3,527,-1,-1,83,131,236,24,131,61,208,80,64,0,2,139,68,36,36,116,10,131,61,208,80,64,0,2,139,68,36,36,116,10,131,248,2,116,17,131,248,1,116,59,139,68,36,40,199,68,36,4,1,0,0,0,137,68,36,8,139,68,36,32,137,4,36,232,358,0,0,0,0,0,0,0,0,0,0,28,0,5,0
ComIntRep.exe,-1,1030,5.507079553631136,1.4332801466802851,4.073799406950851,3.702996123837234,3.8223716133803576,1.277669239315363,1.1303403201316686,192,5.781382713667746,5.676793616734557,0.1045890969331893,5.778391589686142,5.781382713667746,0.00029116995485334616,0.01706370284707707,7,119,1,0,66,0,49,0,49,6,0,6,405,2,407,-1,-1,86,83,131,236,20,131,61,176,80,64,0,2,139,68,36,36,116,10,131,61,176,80,64,0,2,139,68,36,36,116,10,131,248,2,116,18,131,248,1,116,58,139,68,36,40,199,68,36,4,1,0,0,0,137,68,36,8,139,68,36,32,137,4,36,66,0,0,0,0,0,0,0,0,0,0,0,0,2,0
diskext.exe,-1,3673,6.206821094924629,2.952889087342752,3.2539320075818767,5.901369041602854,6.206821094924629,0.32364820282116596,0.5689008725790161,2614,6.595625673840916,6.531252886239129,0.064372787601787,6.5312775124011795,6.531252886239129,1.5852546991678584e-06,0.0012590689810998675,6,101,2,0,121,0,0,0,0,20,0,20,682,2,684,-1,-1,232,209,91,0,0,85,139,236,131,236,20,131,101,244,0,131,101,248,0,161,208,224,59,1,86,87,191,78,230,64,187,190,0,0,255,255,59,199,116,13,161,208,224,59,1,86,87,191,78,230,64,187,190,0,0,255,255,59,199,116,13,141,69,244,160,0,0,0,0,0,0,0,0,0,0,0,0,11,0
SuperF4.exe,-1,1030,5.507079553631136,1.4332801466802851,4.073799406950851,3.702996123837234,3.8223716133803576,1.277669239315363,1.1303403201316686,192,5.781382713667746,5.676793616734557,0.1045890969331893,5.778391589686142,5.781382713667746,0.00029116995485334616,0.01706370284707707,7,119,1,0,66,0,49,0,49,6,0,6,405,2,407,-1,-1,86,83,131,236,20,131,61,176,80,64,0,2,139,68,36,36,116,10,131,61,176,80,64,0,2,139,68,36,36,116,10,131,248,2,116,18,131,248,1,116,58,139,68,36,40,199,68,36,4,1,0,0,0,137,68,36,8,139,68,36,32,137,4,36,66,0,0,0,0,0,0,0,0,0,0,0,0,2,0
dvd+rw-format.exe,-1,3924,6.280898995698546,3.0977026880574776,3.1831963076410688,4.826054076520815,4.8109784085961165,0.01257795490611209,0.11215148196128347,3761,6.111466397662923,5.202781919037036,0.9086844786258874,6.059736135765949,6.061092021498095,0.0011744150662399168,0.03426973980408834,2,50,0,0,0,0,27,1,28,0,0,0,354,1,355,-1,-1,85,137,229,131,236,8,199,4,36,1,0,0,0,255,21,184,33,65,0,232,216,254,255,255,85,137,229,83,131,236,36,199,4,36,80,17,64,0,232,125,145,0,0,255,37,136,33,65,0,131,236,4,232,117,82,0,0,85,137,229,83,156,156,90,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
hot.exe,-1,6626,5.920787541325855,4.566913807215682,1.3538737341101728,5.139273166222975,5.064895473172656,0.049768528331965406,0.2230886109418529,315,6.039722348080318,6.008537586046112,0.03118476203420606,6.0396233488357645,6.039722348080318,3.0872678829525705e-06,0.0017570622877270375,10,104,2,1,170,0,31,2,33,5,0,5,526,3,529,-1,-1,83,131,236,24,131,61,20,80,64,0,2,139,68,36,36,116,10,131,61,20,80,64,0,2,139,68,36,36,116,10,131,248,2,116,17,131,248,1,116,59,139,68,36,40,199,68,36,4,1,0,0,0,137,68,36,8,139,68,36,32,137,4,36,232,358,0,0,0,0,0,0,0,0,0,0,28,0,5,0
ngen.exe,-1,39791,6.360860140850099,3.908672930365974,2.452187210484125,4.019241045375639,3.9895520138301634,0.036183209457634015,0.19021884622096208,39625,6.376688542989321,4.956018641512431,1.4206699014768898,5.8403768518512615,5.845216460053173,0.0031667671720436753,0.05627403639373735,6,170,4,0,116,0,74,1,75,5,0,5,388,2,390,-1,-1,232,227,5,0,0,85,139,236,131,236,16,161,108,113,1,16,131,101,248,0,131,101,252,0,83,87,191,78,230,64,187,59,199,187,0,0,255,255,116,13,161,108,113,1,16,131,101,248,0,131,101,252,0,83,87,191,78,230,64,187,59,199,187,0,163,0,0,0,0,0,0,0,0,0,0,0,0,12,0
Updater2.exe,-1,893,5.975214972975505,3.20909552991289,2.766119443062615,3.735375075311894,3.7167817648783736,0.35319233000062994,0.594299865388366,69,6.595220945656256,5.673788256748317,0.921432688907939,6.564476395610002,6.595220945656256,0.024298128192053275,0.1558785687387887,4,85,2,0,69,0,0,0,0,9,0,9,397,3,400,-1,-1,232,122,23,0,0,139,255,85,139,236,131,236,16,161,144,208,200,0,131,101,248,0,131,101,252,0,83,87,191,78,230,64,187,187,0,0,255,255,59,199,116,13,161,144,208,200,0,131,101,248,0,131,101,252,0,83,87,191,78,230,64,187,187,0,69,0,0,0,0,0,0,0,0,0,0,0,0,7,0
DriverView.exe,-1,52997,6.092405660443798,3.5627988463197964,2.5296068141240013,5.955147561566855,5.978700542538242,0.029900458380635413,0.17291749009465587,51840,6.400431189901498,6.357824540595317,0.04260664930618141,6.377585961072027,6.377462724892373,2.8315537239712436e-06,0.0016827221172764216,10,194,1,0,104,0,119,1,120,21,0,21,674,1,675,-1,-1,106,112,104,144,179,64,0,232,226,1,0,0,104,168,165,64,0,100,161,0,0,0,0,80,100,137,37,0,0,0,0,139,68,36,16,137,108,36,16,141,108,36,16,43,224,83,86,87,139,69,248,137,101,232,80,139,69,252,199,69,252,255,255,255,108,0,0,0,0,0,0,0,0,0,0,0,0,2,0
