name,dll1,dll2,dll3,dll4,dll5,dll6,dll7,dll8,checksum,image_base,base_of_code,major_version,minor_version,image_size,code_size,headers,size_InitializedData,size_UninitializedData,size_StackReserve,size_StackCommit,section_alignement,standard_section,non_standard_section,ratio_standard_section,x_section,w_section,wx_section,rx_section,rw_section,wrx_section,code_not_exec,exec_not_code,no_code_section,ep_not_in_code,ep_not_in_standard,ep_not_in_exec,ratio_data_virt_size,zero_phys_size,virt_greater_data_size,max_ratio_data_virt,min_ratio_data_virt,data_addres_not_align,entropy_code,entropy_data,entropy_rsrc,entropy_header,entropy_file,entropy_ep,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,nb_dll_imported,nb_func_IDT,nb_malicious_api,ratio_malicious_func,nb_func_IAT,debug_dir,nb_rsrc
checkerboard.exe,0,0,0,0,0,0,0,0,90141,4194304,4096,4,0,57344,9728,1024,23552,1536,2097152,4096,4096,7,2,0.778,1,6,0,1,6,0,0,0,0,0,0,0,1.001,1,1,18.286,0,0,5.649,0.423,4.892,2.751,4.396,5.649,131,236,12,199,5,88,100,64,0,1,0,0,0,232,222,16,0,0,131,196,12,233,166,252,255,255,141,182,0,0,0,0,131,236,12,199,5,88,100,64,0,0,0,0,0,232,190,16,0,0,131,196,12,233,134,252,255,255,144,144,144,144,144,144,10,117,4,0.034,3,1,30
CheckUpdate.exe,1,0,1,0,0,0,0,1,86533,4194304,4096,5,0,40960,3072,1024,26112,0,1048576,4096,4096,5,0,1,1,1,0,1,1,0,0,0,0,0,0,0,1.013,0,1,1.128,0.399,0,5.743,1.939,4.098,3.881,5.422,5.743,232,147,4,0,0,233,55,253,255,255,59,13,40,48,64,0,117,2,243,195,233,21,5,0,0,139,255,85,139,236,246,69,8,2,87,139,249,116,37,86,104,68,27,64,0,141,119,252,255,54,106,12,87,232,69,1,0,0,246,69,8,1,116,7,7,96,0,0,1,0,44
checkver.exe,0,0,0,0,0,0,0,0,0,4194304,4096,1,0,106496,61952,1024,16896,0,1048576,16384,4096,5,3,0.625,1,4,0,1,4,0,0,1,1,1,1,0,1.001,2,2,21.333,0,0,-1,-1,3.653,2.178,5.062,6.121,85,139,236,131,196,240,51,192,137,69,240,184,172,0,65,0,232,155,79,255,255,51,192,85,104,154,1,65,0,100,255,48,100,137,32,141,85,240,184,1,0,0,0,232,140,37,255,255,139,69,240,232,60,244,255,255,51,192,90,89,89,100,137,16,14,137,16,0.117,-1,1,56
chglogon.exe,1,0,1,0,0,0,0,1,51738,16777216,4096,6,1,36864,16384,1024,9728,0,262144,8192,4096,4,0,1,1,1,0,1,1,0,0,0,0,0,0,0,1.031,0,1,1.376,0.178,0,5.982,5.272,4.403,3.771,4.161,5.982,232,39,3,0,0,233,195,253,255,255,204,204,204,204,204,59,13,128,82,0,1,117,3,194,0,0,233,163,3,0,0,204,204,204,204,204,204,255,37,92,17,0,1,204,204,204,204,204,204,255,37,84,17,0,1,204,204,204,204,204,204,255,37,216,7,84,2,0.024,4,0,20
chgport.exe,1,0,1,0,0,0,0,1,33160,16777216,4096,6,1,40960,16896,1024,10240,0,262144,8192,4096,4,0,1,1,1,0,1,1,0,0,0,0,0,0,0,1.016,0,1,1.295,0.164,0,6.091,5.191,4.384,3.733,3.936,6.091,232,53,3,0,0,233,195,253,255,255,204,204,204,204,204,59,13,96,98,0,1,117,3,194,0,0,233,177,3,0,0,204,204,204,204,204,204,255,37,84,17,0,1,204,204,204,204,204,204,255,37,196,16,0,1,204,204,204,204,204,204,255,37,204,4,87,2,0.023,42,0,20
chgusr.exe,1,0,1,0,0,0,0,1,76316,16777216,4096,6,1,36864,14848,1024,10752,0,262144,8192,4096,4,0,1,1,1,0,1,1,0,0,0,0,0,0,0,1.005,0,1,1.42,0.162,0,6.094,5.327,3.778,3.799,3.955,6.094,232,35,3,0,0,233,195,253,255,255,204,204,204,204,204,255,37,52,17,0,1,204,204,204,204,204,59,13,144,82,0,1,117,3,194,0,0,233,148,3,0,0,204,204,204,204,204,255,37,192,16,0,1,204,204,204,204,204,204,255,37,208,16,0,5,77,2,0.026,1,0,20
chkdsk.exe,1,0,1,0,0,0,0,1,57223,16777216,4096,6,1,28672,11776,1024,4096,0,262144,8192,4096,4,0,1,1,1,0,1,1,0,0,0,0,0,0,0,1.031,0,1,1.225,0.577,0,5.812,0.205,4.383,3.772,4.003,5.812,232,60,3,0,0,233,195,253,255,255,204,204,204,204,204,204,204,204,104,20,42,0,1,100,255,53,0,0,0,0,139,68,36,16,137,108,36,16,141,108,36,16,43,224,83,86,87,161,12,64,0,1,49,69,252,51,197,137,69,228,80,137,101,232,4,92,1,0.011,15,0,20
chkntfs.exe,1,0,1,0,0,0,0,1,33859,16777216,4096,6,1,28672,11776,1024,4608,0,262144,8192,4096,4,0,1,1,1,0,1,1,0,0,0,0,0,0,0,1.034,0,1,1.177,0.571,0,5.838,0.205,4.288,3.829,4.099,5.838,232,235,2,0,0,233,195,253,255,255,204,204,204,204,204,59,13,0,64,0,1,117,3,194,0,0,233,103,3,0,0,204,204,204,204,204,139,255,85,139,236,139,69,8,139,0,129,56,99,115,109,224,117,43,131,120,16,3,117,37,139,64,20,61,5,98,1,0.01,15,0,20
choice.exe,1,0,1,0,0,0,0,1,34112,16777216,4096,6,1,40960,24576,1024,5120,0,262144,8192,4096,4,0,1,1,1,0,1,1,0,0,0,0,0,0,0,1.016,0,1,1.016,0.427,0,5.979,0.242,4.373,3.766,4.934,5.979,232,50,3,0,0,233,195,253,255,255,204,204,204,204,204,59,13,0,112,0,1,117,3,194,0,0,233,174,3,0,0,204,204,204,204,204,255,37,60,17,0,1,204,204,204,204,204,204,204,204,204,204,204,204,81,141,76,36,4,43,200,27,192,247,6,87,3,0.034,49,0,20
CIDAEMON.EXE,1,0,1,0,0,0,0,1,70144,16777216,4096,6,1,28672,9216,1024,5632,0,262144,16384,4096,4,0,1,1,1,0,1,1,0,0,0,0,0,0,0,1.057,0,1,1.138,0.6,0,5.89,5.83,4.059,3.905,3.553,5.89,232,48,7,0,0,233,195,253,255,255,204,204,204,204,204,204,255,37,116,16,0,1,204,204,204,204,204,204,255,37,128,16,0,1,204,204,204,204,204,139,255,85,139,236,86,139,241,255,21,108,16,0,1,246,69,8,1,116,7,86,232,139,7,0,5,55,1,0.018,14,0,14
cleanupintlcache.exe,1,0,1,0,0,0,0,1,34982,16777216,4096,6,1,28672,9216,1024,3584,0,262144,8192,4096,4,0,1,1,1,0,1,1,0,0,0,0,0,0,0,1.054,0,1,1.641,0.566,0,5.145,0.205,2.637,3.697,2.751,5.145,232,2,3,0,0,233,195,253,255,255,204,204,204,204,204,59,13,0,64,0,1,117,3,194,0,0,233,126,3,0,0,204,204,204,204,204,255,37,180,16,0,1,204,204,204,204,204,204,255,37,176,16,0,1,204,204,204,204,204,139,255,85,139,236,3,46,1,0.022,12,0,8
cli-32.exe,0,0,0,0,0,0,0,1,0,4194304,4096,5,0,81920,51712,1024,19968,0,1048576,4096,4096,3,0,1,1,1,0,1,1,0,0,0,0,0,0,0,1.003,0,1,1.05,0.366,0,6.302,2.187,-1,3.836,5.298,6.302,232,140,62,0,0,233,164,254,255,255,139,255,85,139,236,86,139,117,8,86,232,83,15,0,0,80,232,8,63,0,0,89,89,133,192,116,124,232,208,242,255,255,131,192,32,59,240,117,4,51,192,235,15,232,192,242,255,255,131,192,64,59,240,117,1,78,10,0.128,79,1,-1
Clockres.exe,1,0,1,0,0,0,0,1,154163,4194304,4096,5,1,143360,65536,1024,65024,0,1048576,4096,4096,5,0,1,1,1,0,1,1,0,0,0,0,0,0,0,1.006,0,1,1.171,0.408,0,6.304,3.239,3.683,3.906,6.137,6.304,232,34,101,0,0,233,123,254,255,255,106,16,104,232,184,65,0,232,40,13,0,0,51,255,137,125,228,106,1,232,133,0,0,0,89,33,125,252,106,3,94,137,117,224,59,53,4,1,66,0,125,83,161,0,1,66,0,139,4,176,133,192,116,68,6,95,8,0.084,6,1,14
cmd.exe,1,0,1,0,0,0,0,1,359229,1255145472,4096,6,1,311296,142848,1024,158720,0,1048576,1036288,4096,4,0,1,1,1,0,1,1,0,0,0,0,0,0,0,1.003,0,0,1.03,1.002,0,6.266,0.174,4.001,3.994,4.26,6.266,232,234,249,255,255,106,16,104,136,131,208,74,232,159,163,255,255,51,219,137,93,252,100,161,24,0,0,0,139,112,4,137,93,228,191,4,66,210,74,83,86,87,255,21,116,17,208,74,59,195,15,133,210,0,0,0,51,246,70,161,0,66,210,74,4,228,5,0.022,68,0,68
cml-explorer.exe,0,0,0,0,0,0,0,0,104038,4194304,4096,4,0,90112,37376,1024,59392,2560,2097152,4096,4096,7,2,0.778,1,6,0,1,6,0,0,0,0,0,0,0,1.006,1,1,18.286,0,0,5.756,1.632,4.895,2.87,5.455,5.756,131,236,12,199,5,216,231,64,0,1,0,0,0,232,158,112,0,0,131,196,12,233,166,252,255,255,141,182,0,0,0,0,131,236,12,199,5,216,231,64,0,0,0,0,0,232,126,112,0,0,131,196,12,233,134,252,255,255,144,144,144,144,144,144,13,192,4,0.021,2,1,30
color-cube-analyze.exe,0,0,0,0,0,0,0,0,58257,4194304,4096,4,0,61440,10240,1024,24576,7680,2097152,4096,4096,7,2,0.778,1,6,0,1,6,0,0,0,0,0,0,0,1.014,1,1,16,0,0,5.699,0.402,4.904,2.757,4.175,5.699,131,236,12,199,5,24,125,64,0,1,0,0,0,232,14,17,0,0,131,196,12,233,166,252,255,255,141,182,0,0,0,0,131,236,12,199,5,24,125,64,0,0,0,0,0,232,238,16,0,0,131,196,12,233,134,252,255,255,144,144,144,144,144,144,10,114,4,0.035,2,1,30
color-enhance.exe,0,0,0,0,0,0,0,0,64110,4194304,4096,4,0,49152,7680,1024,20480,1536,2097152,4096,4096,7,2,0.778,1,6,0,1,6,0,0,0,0,0,0,0,1.029,1,1,18.286,0,0,5.745,0.402,4.893,2.728,4.36,5.745,131,236,12,199,5,24,84,64,0,1,0,0,0,232,14,8,0,0,131,196,12,233,166,252,255,255,141,182,0,0,0,0,131,236,12,199,5,24,84,64,0,0,0,0,0,232,238,7,0,0,131,196,12,233,134,252,255,255,144,144,144,144,144,144,7,75,4,0.053,21,1,30
color-exchange.exe,0,0,0,0,0,0,0,0,102410,4194304,4096,4,0,65536,17920,1024,33792,1536,2097152,4096,4096,7,2,0.778,1,6,0,1,6,0,0,0,0,0,0,0,1.009,1,1,16,0,0,5.411,0.504,4.894,2.773,4.821,5.411,131,236,12,199,5,24,132,64,0,1,0,0,0,232,78,48,0,0,131,196,12,233,166,252,255,255,141,182,0,0,0,0,131,236,12,199,5,24,132,64,0,0,0,0,0,232,46,48,0,0,131,196,12,233,134,252,255,255,144,144,144,144,144,144,11,143,4,0.028,5,1,30
colorify.exe,0,0,0,0,0,0,0,0,91842,4194304,4096,4,0,57344,9216,1024,22528,7680,2097152,4096,4096,7,2,0.778,1,6,0,1,6,0,0,0,0,0,0,0,1.012,1,1,21.333,0,0,5.623,0.893,4.883,2.748,4.236,5.623,131,236,12,199,5,152,124,64,0,1,0,0,0,232,126,14,0,0,131,196,12,233,166,252,255,255,141,182,0,0,0,0,131,236,12,199,5,152,124,64,0,0,0,0,0,232,94,14,0,0,131,196,12,233,134,252,255,255,144,144,144,144,144,144,10,104,4,0.038,5,1,30
colormap-remap.exe,0,0,0,0,0,0,0,0,66798,4194304,4096,4,0,57344,11776,1024,28672,2560,2097152,4096,4096,7,2,0.778,1,6,0,1,6,0,0,0,0,0,0,0,1.009,1,1,16,0,0,5.621,0.376,4.895,2.737,4.96,5.621,131,236,12,199,5,152,104,64,0,1,0,0,0,232,126,24,0,0,131,196,12,233,166,252,255,255,141,182,0,0,0,0,131,236,12,199,5,152,104,64,0,0,0,0,0,232,94,24,0,0,131,196,12,233,134,252,255,255,144,144,144,144,144,144,11,148,4,0.027,2,1,30
color-rotate.exe,0,0,0,0,0,0,0,0,83404,4194304,4096,4,0,94208,33280,1024,60928,1536,2097152,4096,4096,7,2,0.778,1,6,0,1,6,0,0,0,0,0,0,0,1.006,1,1,18.286,0,0,5.749,0.852,4.894,2.857,4.911,5.749,131,236,12,199,5,24,244,64,0,1,0,0,0,232,30,105,0,0,131,196,12,233,166,252,255,255,141,182,0,0,0,0,131,236,12,199,5,24,244,64,0,0,0,0,0,232,254,104,0,0,131,196,12,233,134,252,255,255,144,144,144,144,144,144,14,190,4,0.021,2,1,30
color-to-alpha.exe,0,0,0,0,0,0,0,0,39422,4194304,4096,4,0,57344,9728,1024,24064,1536,2097152,4096,4096,7,2,0.778,1,6,0,1,6,0,0,0,0,0,0,0,1.025,1,1,16,0,0,5.635,0.532,4.895,2.786,4.34,5.635,131,236,12,199,5,24,100,64,0,1,0,0,0,232,254,15,0,0,131,196,12,233,166,252,255,255,141,182,0,0,0,0,131,236,12,199,5,24,100,64,0,0,0,0,0,232,222,15,0,0,131,196,12,233,134,252,255,255,144,144,144,144,144,144,11,109,4,0.037,3,1,30
ComIntRep.exe,1,0,0,0,0,0,0,1,1627718,4194304,4096,5,1,2142208,581632,1024,1533440,0,4194304,4096,4096,5,0,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,1,1.007,0.572,0,6.424,1.175,6.517,4.297,6.536,6.424,232,200,208,0,0,233,127,254,255,255,204,204,204,204,204,204,204,204,204,204,204,204,87,86,139,116,36,16,139,76,36,20,139,124,36,12,139,193,139,209,3,198,59,254,118,8,59,248,15,130,104,3,0,0,15,186,37,252,65,76,0,1,115,7,18,526,7,0.013,33,0,1230
compose.exe,0,0,0,0,0,0,0,0,98059,4194304,4096,4,0,73728,21504,1024,40448,1536,2097152,4096,4096,7,2,0.778,1,6,0,1,6,0,0,0,0,0,0,0,1.013,1,1,21.333,0,0,5.871,1.749,4.88,2.82,5.1,5.871,131,236,12,199,5,24,165,64,0,1,0,0,0,232,142,51,0,0,131,196,12,233,166,252,255,255,141,182,0,0,0,0,131,236,12,199,5,24,165,64,0,0,0,0,0,232,110,51,0,0,131,196,12,233,134,252,255,255,144,144,144,144,144,144,11,173,4,0.023,3,1,30
ConfigProfile.exe,1,0,1,0,0,0,0,1,95879,4194304,4096,5,0,61440,16896,1024,26624,0,1048576,4096,4096,5,0,1,1,1,0,1,1,0,0,0,0,0,0,0,1.004,0,1,1.091,0.549,0,5.993,3.42,5.644,3.843,6.326,5.993,232,159,4,0,0,233,55,253,255,255,59,13,40,160,64,0,117,2,243,195,233,33,5,0,0,106,20,104,144,130,64,0,232,211,3,0,0,255,53,64,167,64,0,139,53,212,96,64,0,255,214,89,137,69,228,131,248,255,117,12,255,117,8,255,10,286,1,0.003,1,0,32
Contig.exe,0,0,1,0,0,0,0,1,294187,4194304,4096,5,1,458752,162304,1024,283648,0,1048576,4096,4096,4,0,1,1,1,0,1,1,0,0,0,0,0,0,0,1.003,0,1,1.208,0.064,0,6.287,1.603,3.64,4.176,3.937,6.287,232,121,189,0,0,233,53,254,255,255,106,16,104,16,98,67,0,232,210,13,0,0,51,255,137,125,228,106,1,232,133,0,0,0,89,33,125,252,106,3,94,137,117,224,59,53,68,232,70,0,125,83,161,64,232,70,0,139,4,176,133,192,116,68,6,125,3,0.024,8,0,14
contrast-normalize.exe,0,0,0,0,0,0,0,0,72712,4194304,4096,4,0,49152,7680,1024,19968,1536,2097152,4096,4096,7,2,0.778,1,6,0,1,6,0,0,0,0,0,0,0,1.029,1,1,16,0,0,5.765,0.402,4.903,2.756,4.333,5.765,131,236,12,199,5,24,84,64,0,1,0,0,0,232,14,8,0,0,131,196,12,233,166,252,255,255,141,182,0,0,0,0,131,236,12,199,5,24,84,64,0,0,0,0,0,232,238,7,0,0,131,196,12,233,134,252,255,255,144,144,144,144,144,144,6,72,4,0.056,17,1,30
contrast-retinex.exe,0,0,0,0,0,0,0,0,55440,4194304,4096,4,0,61440,16384,1024,31232,1536,2097152,4096,4096,7,2,0.778,1,6,0,1,6,0,0,0,0,0,0,0,1.022,1,1,16,0,0,5.848,0.614,4.897,2.773,4.9,5.848,131,236,12,199,5,88,116,64,0,1,0,0,0,232,254,28,0,0,131,196,12,233,166,252,255,255,141,182,0,0,0,0,131,236,12,199,5,88,116,64,0,0,0,0,0,232,222,28,0,0,131,196,12,233,134,252,255,255,144,144,144,144,144,144,10,115,4,0.035,5,1,30
contrast-stretch.exe,0,0,0,0,0,0,0,0,40717,4194304,4096,4,0,49152,7680,1024,19968,1536,2097152,4096,4096,7,2,0.778,1,6,0,1,6,0,0,0,0,0,0,0,1.019,1,1,16,0,0,5.772,0.402,4.898,2.724,4.332,5.772,131,236,12,199,5,24,84,64,0,1,0,0,0,232,94,8,0,0,131,196,12,233,166,252,255,255,141,182,0,0,0,0,131,236,12,199,5,24,84,64,0,0,0,0,0,232,62,8,0,0,131,196,12,233,134,252,255,255,144,144,144,144,144,144,6,73,4,0.055,18,1,30
contrast-stretch-hsv.exe,0,0,0,0,0,0,0,0,80039,4194304,4096,4,0,49152,7680,1024,20480,1536,2097152,4096,4096,7,2,0.778,1,6,0,1,6,0,0,0,0,0,0,0,1.054,1,1,16,0,0,5.629,0.402,4.909,2.758,4.333,5.629,131,236,12,199,5,24,84,64,0,1,0,0,0,232,94,7,0,0,131,196,12,233,166,252,255,255,141,182,0,0,0,0,131,236,12,199,5,24,84,64,0,0,0,0,0,232,62,7,0,0,131,196,12,233,134,252,255,255,144,144,144,144,144,144,7,74,4,0.054,17,1,30
control.exe,1,0,1,0,0,0,0,1,126863,16777216,4096,6,1,126976,9728,1024,102912,0,262144,8192,4096,4,0,1,1,1,0,1,1,0,0,0,0,0,0,0,1.002,0,1,1.174,0.577,0,5.616,0.205,6.621,3.823,6.144,5.616,232,252,2,0,0,233,77,253,255,255,204,204,204,204,204,204,255,37,140,16,0,1,204,204,204,204,204,59,13,0,64,0,1,117,3,194,0,0,233,108,3,0,0,204,204,204,204,204,139,255,85,139,236,139,69,8,139,0,129,56,99,115,109,224,7,51,2,0.039,3,0,86
convolution-matrix.exe,0,0,0,0,0,0,0,0,86962,4194304,4096,4,0,61440,16384,1024,32256,2048,2097152,4096,4096,7,2,0.778,1,6,0,1,6,0,0,0,0,0,0,0,1.017,1,1,16,0,0,5.534,0.39,4.902,2.766,4.915,5.534,131,236,12,199,5,24,118,64,0,1,0,0,0,232,206,41,0,0,131,196,12,233,166,252,255,255,141,182,0,0,0,0,131,236,12,199,5,24,118,64,0,0,0,0,0,232,174,41,0,0,131,196,12,233,134,252,255,255,144,144,144,144,144,144,10,137,4,0.029,5,1,30
Coreinfo.exe,1,0,1,0,0,0,0,1,892335,4194304,4096,5,1,901120,92672,1024,799744,0,1048576,4096,4096,5,0,1,1,1,0,1,1,0,0,0,0,0,0,0,1.004,0,1,1.011,0.971,0,6.381,0.293,3.453,3.987,3.276,6.381,232,181,122,0,0,233,123,254,255,255,85,139,236,129,236,40,3,0,0,161,128,50,66,0,51,197,137,69,252,131,125,8,255,87,116,9,255,117,8,232,70,104,0,0,89,131,165,224,252,255,255,0,141,133,228,252,255,255,106,76,106,0,80,232,6,114,3,0.026,9,0,24
cpuz_x32.exe,0,0,0,0,0,0,0,1,3240184,4194304,4096,5,0,3207168,1161216,1024,2016256,0,1048576,4096,4096,4,0,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,1,1.002,0.876,0,6.393,3.466,6.712,4.425,6.571,6.393,232,181,88,0,0,233,121,254,255,255,59,13,112,215,87,0,117,2,243,195,233,55,89,0,0,139,255,85,139,236,86,139,117,20,87,51,255,59,247,117,4,51,192,235,101,57,125,8,117,27,232,101,41,0,0,106,22,94,137,48,87,87,87,87,12,412,12,0.029,35,0,970
crop-auto.exe,0,0,0,0,0,0,0,0,36706,4194304,4096,4,0,53248,9216,1024,21504,1536,2097152,4096,4096,7,2,0.778,1,6,0,1,6,0,0,0,0,0,0,0,1.023,1,1,21.333,0,0,5.751,0.402,4.885,2.74,4.299,5.751,131,236,12,199,5,24,100,64,0,1,0,0,0,232,30,14,0,0,131,196,12,233,166,252,255,255,141,182,0,0,0,0,131,236,12,199,5,24,100,64,0,0,0,0,0,232,254,13,0,0,131,196,12,233,134,252,255,255,144,144,144,144,144,144,6,84,4,0.048,28,1,30
crop-zealous.exe,0,0,0,0,0,0,0,0,94875,4194304,4096,4,0,53248,8704,1024,20992,1536,2097152,4096,4096,7,2,0.778,1,6,0,1,6,0,0,0,0,0,0,0,1.022,1,1,18.286,0,0,5.707,0.395,4.893,2.762,4.206,5.707,131,236,12,199,5,24,100,64,0,1,0,0,0,232,46,12,0,0,131,196,12,233,166,252,255,255,141,182,0,0,0,0,131,236,12,199,5,24,100,64,0,0,0,0,0,232,14,12,0,0,131,196,12,233,134,252,255,255,144,144,144,144,144,144,6,86,4,0.047,29,1,30
csc.exe,0,0,0,0,0,0,0,1,102949,4194304,4096,5,0,77824,61440,1024,9216,0,1048576,8192,4096,3,0,1,1,1,0,1,1,0,0,0,0,0,0,0,1.002,0,1,1.156,0.931,0,5.915,0.422,4.16,4.29,5.695,5.915,232,5,0,0,0,233,169,181,255,255,85,139,236,131,236,16,161,64,0,65,0,131,101,248,0,131,101,252,0,83,87,191,78,230,64,187,59,199,187,0,0,255,255,15,133,115,43,0,0,86,141,69,248,80,255,21,136,17,64,0,139,117,252,51,9,163,5,0.031,75,0,14
csrstub.exe,1,0,1,0,0,0,0,1,48935,16777216,4096,6,1,57344,36864,1024,13312,0,262144,8192,4096,4,0,1,1,1,0,1,1,0,0,0,0,0,0,0,1.002,0,1,1.221,0.531,0,6.339,2.598,3.819,3.827,5.291,6.339,232,21,27,0,0,233,90,254,255,255,204,204,204,204,204,139,255,85,139,236,131,125,8,0,117,4,51,192,93,195,106,1,106,10,106,0,255,117,8,232,146,29,0,0,131,196,16,93,195,204,204,204,204,204,139,255,85,139,236,93,233,206,255,255,2,67,10,0.149,67,0,20
ctrl2cap.exe,0,0,0,0,0,0,0,0,169803,4194304,4096,4,0,147456,20480,4096,122880,0,1048576,4096,4096,3,0,1,1,1,0,1,1,0,0,0,0,0,0,0,1.036,0,1,1.373,0.985,0,6.322,5.26,-1,3.966,5.748,6.322,85,139,236,106,255,104,56,97,64,0,104,228,62,64,0,100,161,0,0,0,0,80,100,137,37,0,0,0,0,131,236,16,83,86,87,137,101,232,255,21,136,96,64,0,51,210,138,212,137,21,120,33,66,0,139,200,129,225,255,0,0,0,137,13,5,71,11,0.155,9,1,-1
cubism.exe,0,0,0,0,0,0,0,0,62964,4194304,4096,4,0,61440,15360,1024,30208,1536,2097152,4096,4096,7,2,0.778,1,6,0,1,6,0,0,0,0,0,0,0,1.022,1,1,21.333,0,0,5.646,0.483,4.877,2.775,4.759,5.646,131,236,12,199,5,24,116,64,0,1,0,0,0,232,174,34,0,0,131,196,12,233,166,252,255,255,141,182,0,0,0,0,131,236,12,199,5,24,116,64,0,0,0,0,0,232,142,34,0,0,131,196,12,233,134,252,255,255,144,144,144,144,144,144,11,125,4,0.032,3,1,30
curve-bend.exe,0,0,0,0,0,0,0,0,127660,4194304,4096,4,0,81920,31744,1024,53248,1536,2097152,4096,4096,7,2,0.778,1,6,0,1,6,0,0,0,0,0,0,0,1.008,1,1,18.286,0,0,5.749,0.742,4.893,2.819,5.565,5.749,131,236,12,199,5,216,196,64,0,1,0,0,0,232,206,101,0,0,131,196,12,233,166,252,255,255,141,182,0,0,0,0,131,236,12,199,5,216,196,64,0,0,0,0,0,232,174,101,0,0,131,196,12,233,134,252,255,255,144,144,144,144,144,144,12,210,4,0.019,2,1,30
cvtres.exe,0,0,0,0,0,0,0,1,78964,4194304,4096,5,0,40960,19968,1024,5120,0,1048576,8192,4096,3,0,1,1,1,0,1,1,0,0,0,0,0,0,0,1.007,0,1,1.106,0.115,0,6.153,2.246,4.37,3.824,5.724,6.153,232,42,4,0,0,233,162,253,255,255,59,13,72,97,64,0,117,2,243,195,233,170,4,0,0,255,37,176,17,64,0,81,141,76,36,4,43,200,27,192,247,208,35,200,139,196,37,0,240,255,255,59,200,114,10,139,193,89,148,139,0,137,4,36,3,112,3,0.027,5,0,40
DarkNamer.exe,0,0,0,0,0,0,0,0,0,4194304,4096,4,0,81920,45056,4096,32768,0,1048576,4096,4096,4,0,1,1,1,0,1,1,0,0,0,0,0,0,0,1.018,0,0,1.542,1.018,0,5.772,3.551,2.945,3.836,5.282,5.772,85,139,236,106,255,104,168,201,64,0,104,58,169,64,0,100,161,0,0,0,0,80,100,137,37,0,0,0,0,131,236,104,83,86,87,137,101,232,51,219,137,93,252,106,2,95,87,255,21,124,195,64,0,89,131,13,88,250,64,0,255,131,13,92,6,244,0,0,11,1,60
dat2file.exe,0,0,0,0,0,0,0,0,94877,4194304,4096,4,0,61440,25600,1024,32256,3072,2097152,4096,4096,6,2,0.75,1,6,0,1,6,0,0,0,0,0,0,0,1.018,1,1,21.333,0,0,6.017,0.258,-1,2.634,3.862,6.017,85,137,229,131,236,24,199,4,36,1,0,0,0,255,21,144,193,64,0,232,168,254,255,255,144,141,180,38,0,0,0,0,85,137,229,83,131,236,20,139,69,8,139,0,139,0,61,145,0,0,192,119,59,61,141,0,0,192,114,75,187,1,0,0,2,55,5,0.091,-1,1,-1
DatabaseEditor.exe,1,0,1,0,1,0,0,1,0,4194304,8192,4,0,57344,27648,512,6144,0,1048576,4096,8192,3,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1.001,0,0,42.667,1.001,0,6.412,-1,5.281,2.688,4.791,6.412,255,37,0,32,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,48,0,1,0,0,0,1,0,26
DataSvcUtil.exe,1,0,1,0,1,0,0,0,93754,4194304,8192,4,0,81920,53248,4096,8192,0,1048576,4096,8192,3,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1.083,0,0,341.333,1.083,0,5.236,-1,2.088,2.778,4.824,5.236,255,37,0,32,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,14
Dbgview.exe,0,0,0,0,0,0,0,1,504430,4194304,4096,5,0,561152,206848,1024,253440,0,1048576,4096,4096,4,0,1,1,1,0,1,1,0,0,0,0,0,0,0,1.001,0,1,1.01,0.069,0,6.35,2.895,5.969,3.924,5.56,6.35,232,196,192,0,0,233,120,254,255,255,139,255,85,139,236,81,86,139,117,12,86,232,46,90,0,0,137,69,12,139,70,12,89,168,130,117,23,232,181,15,0,0,199,0,9,0,0,0,131,78,12,32,131,200,255,233,47,1,0,0,168,64,116,13,9,314,14,0.045,21,0,214
decompose.exe,0,0,0,0,0,0,0,0,57884,4194304,4096,4,0,69632,19968,1024,37376,1536,2097152,4096,4096,7,2,0.778,1,6,0,1,6,0,0,0,0,0,0,0,1.014,1,1,21.333,0,0,5.92,0.956,4.883,2.811,5.055,5.92,131,236,12,199,5,24,149,64,0,1,0,0,0,232,174,45,0,0,131,196,12,233,166,252,255,255,141,182,0,0,0,0,131,236,12,199,5,24,149,64,0,0,0,0,0,232,142,45,0,0,131,196,12,233,134,252,255,255,144,144,144,144,144,144,11,147,4,0.027,2,1,30
