exe32pack_WSEnable.exe,1,0,1,0,0,0,0,1,30981,4194304,4096,5,1,40960,13312,1024,15872,1536,1048576,4096,4096,5,1,0.833,1,3,0,1,3,0,1,1,0,1,1,0,0.831,3,4,1.001,0,0,0,0,4.852,2.436,4.839,6.995,59,192,116,2,129,131,85,59,192,116,2,129,131,83,59,201,116,1,188,86,59,210,116,2,129,133,87,232,0,0,0,0,59,219,116,1,190,93,139,213,129,237,236,58,64,0,59,228,116,2,129,135,43,149,253,59,64,0,129,234,44,0,0,0,6,11,2,0.182,2,0,14
exe32pack_zlib-flate.exe,0,0,0,0,0,0,0,0,31363,4194304,4096,4,0,45056,11264,1024,15872,2048,2097152,4096,4096,6,3,0.667,1,8,0,1,8,0,1,1,0,1,1,0,0.824,7,9,0.824,0,0,0,0,-1,2.108,4.473,6.835,59,192,116,2,129,131,85,59,192,116,2,129,131,83,59,201,116,1,188,86,59,210,116,2,129,133,87,232,0,0,0,0,59,219,116,1,190,93,139,213,129,237,236,58,64,0,59,228,116,2,129,135,43,149,253,59,64,0,129,234,44,0,0,0,5,9,2,0.222,2,1,-1
expressor_accesschk.exe,0,0,0,0,0,0,0,0,0,4194304,872448,4,0,1313856,5216,4096,208,0,1048576,4096,4096,3,1,0.75,1,3,1,1,3,1,0,1,1,1,1,0,0.922,1,2,1,0,0,-1,0,4.706,3.695,2.634,6.133,85,139,236,129,236,132,2,0,0,83,86,87,131,165,168,253,255,255,0,243,235,12,101,88,80,114,45,118,46,49,46,54,46,0,161,0,80,77,0,5,0,80,77,0,163,4,80,77,0,161,4,80,77,0,131,120,112,0,117,20,106,16,104,240,10,18,8,0.444,-1,1,24
expressor_AccessEnum.exe,0,0,0,0,0,0,0,0,0,4194304,208896,4,0,228936,5216,4096,208,0,1048576,4096,4096,3,1,0.75,1,3,1,1,3,1,0,1,1,1,1,0,0.897,1,2,1,0,0,-1,0,4.028,3.988,2.512,6.142,85,139,236,129,236,132,2,0,0,83,86,87,131,165,168,253,255,255,0,243,235,12,101,88,80,114,45,118,46,49,46,54,46,0,161,0,48,67,0,5,0,48,67,0,163,4,48,67,0,161,4,48,67,0,131,120,112,0,117,20,106,16,104,240,14,22,9,0.409,-1,1,140
expressor_ADExplorer.exe,0,0,0,0,0,0,0,0,0,4194304,634880,4,0,684832,5216,4096,208,0,1048576,4096,4096,3,1,0.75,1,3,1,1,3,1,0,1,1,1,1,0,0.883,1,2,1,0,0,-1,0,3.984,3.867,2.814,6.167,85,139,236,129,236,132,2,0,0,83,86,87,131,165,168,253,255,255,0,243,235,12,101,88,80,114,45,118,46,49,46,54,46,0,161,0,176,73,0,5,0,176,73,0,163,4,176,73,0,161,4,176,73,0,131,120,112,0,117,20,106,16,104,240,16,24,8,0.333,-1,1,316
expressor_adpcmencode.exe,0,0,0,0,0,0,0,0,0,4194304,348160,4,0,357404,5216,4096,208,0,262144,8192,4096,3,1,0.75,1,3,1,1,3,1,0,1,1,1,1,0,0.953,1,2,1,0,0,-1,0,3.449,3.785,4.021,6.136,85,139,236,129,236,132,2,0,0,83,86,87,131,165,168,253,255,255,0,243,235,12,101,88,80,114,45,118,46,49,46,54,46,0,161,0,80,69,0,5,0,80,69,0,163,4,80,69,0,161,4,80,69,0,131,120,112,0,117,20,106,16,104,240,6,14,8,0.571,-1,1,8
expressor_adrestore.exe,0,0,0,0,0,0,0,0,0,4194304,184320,4,0,190772,5216,4096,208,0,1048576,4096,4096,2,1,0.667,1,3,1,1,3,1,0,1,1,1,1,0,0.923,1,2,1,0,0,-1,0,-1,3.957,2.454,6.177,85,139,236,129,236,132,2,0,0,83,86,87,131,165,168,253,255,255,0,243,235,12,101,88,80,114,45,118,46,49,46,54,46,0,161,0,208,66,0,5,0,208,66,0,163,4,208,66,0,161,4,208,66,0,131,120,112,0,117,20,106,16,104,240,11,19,8,0.421,-1,1,-1
expressor_al.exe,0,0,0,0,0,0,0,0,0,4194304,270336,4,0,279996,5216,4096,208,0,1048576,8192,4096,3,1,0.75,1,3,1,1,3,1,0,1,1,1,1,0,0.941,1,2,1,0,0,-1,0,4.233,4.035,3.527,6.159,85,139,236,129,236,132,2,0,0,83,86,87,131,165,168,253,255,255,0,243,235,12,101,88,80,114,45,118,46,49,46,54,46,0,161,0,32,68,0,5,0,32,68,0,163,4,32,68,0,161,4,32,68,0,131,120,112,0,117,20,106,16,104,240,8,16,8,0.5,-1,1,14
expressor_arh.exe,0,0,0,0,0,0,0,0,0,4194304,131072,4,0,140528,5216,4096,208,0,1048576,4096,4096,3,1,0.75,1,3,1,1,3,1,0,1,1,1,1,0,0.946,1,2,1,0,0,-1,0,4.136,3.831,3.303,6.119,85,139,236,129,236,132,2,0,0,83,86,87,131,165,168,253,255,255,0,243,235,12,101,88,80,114,45,118,46,49,46,54,46,0,161,0,0,66,0,5,0,0,66,0,163,4,0,66,0,161,4,0,66,0,131,120,112,0,117,20,106,16,104,240,7,15,8,0.533,-1,1,14
expressor_Autologon.exe,0,0,0,0,0,0,0,0,0,4194304,188416,4,0,199432,5216,4096,208,0,1048576,4096,4096,3,1,0.75,1,3,1,1,3,1,0,1,1,1,1,0,0.936,1,2,1,0,0,-1,0,4.164,3.841,3.545,6.189,85,139,236,129,236,132,2,0,0,83,86,87,131,165,168,253,255,255,0,243,235,12,101,88,80,114,45,118,46,49,46,54,46,0,161,0,224,66,0,5,0,224,66,0,163,4,224,66,0,161,4,224,66,0,131,120,112,0,117,20,106,16,104,240,8,16,8,0.5,-1,1,24
expressor_autorunsc.exe,0,0,0,0,0,0,0,0,0,4194304,806912,4,0,922368,5216,4096,208,0,1048576,4096,4096,3,1,0.75,1,3,1,1,3,1,0,1,1,1,1,0,0.874,1,2,1,0,0,-1,0,4.578,4.308,2.663,6.118,85,139,236,129,236,132,2,0,0,83,86,87,131,165,168,253,255,255,0,243,235,12,101,88,80,114,45,118,46,49,46,54,46,0,161,0,80,76,0,5,0,80,76,0,163,4,80,76,0,161,4,80,76,0,131,120,112,0,117,20,106,16,104,240,17,25,8,0.32,-1,1,636
expressor_Autoruns.exe,0,0,0,0,0,0,0,0,0,4194304,921600,4,0,1037056,5216,4096,208,0,1048576,4096,4096,3,1,0.75,1,3,1,1,3,1,0,1,1,1,1,0,0.872,1,2,1,0,0,-1,0,4.578,4.438,2.705,6.165,85,139,236,129,236,132,2,0,0,83,86,87,131,165,168,253,255,255,0,243,235,12,101,88,80,114,45,118,46,49,46,54,46,0,161,0,16,78,0,5,0,16,78,0,163,4,16,78,0,161,4,16,78,0,131,120,112,0,117,20,106,16,104,240,17,25,8,0.32,-1,1,636
expressor_Bginfo.exe,0,0,0,0,0,0,0,0,0,4194304,4018176,4,0,4076224,5216,4096,208,0,1048576,4096,4096,3,1,0.75,1,3,1,1,3,1,0,1,1,1,1,0,0.836,1,2,1,0,0,-1,0,4.872,4.213,2.764,6.099,85,139,236,129,236,132,2,0,0,83,86,87,131,165,168,253,255,255,0,243,235,12,101,88,80,114,45,118,46,49,46,54,46,0,161,0,80,125,0,5,0,80,125,0,163,4,80,125,0,161,4,80,125,0,131,120,112,0,117,20,106,16,104,240,25,33,8,0.242,-1,1,182
expressor_BlueScreenView.exe,0,0,0,0,0,0,0,0,0,4194304,155648,4,0,185516,5216,4096,208,0,1048576,4096,4096,3,1,0.75,1,3,1,1,3,1,0,1,1,1,1,0,0.91,1,2,1,0,0,-1,0,4.182,3.93,3.342,6.156,85,139,236,129,236,132,2,0,0,83,86,87,131,165,168,253,255,255,0,243,235,12,101,88,80,114,45,118,46,49,46,54,46,0,161,0,96,66,0,5,0,96,66,0,163,4,96,66,0,161,4,96,66,0,131,120,112,0,117,20,106,16,104,240,12,20,8,0.4,-1,1,174
expressor_Cacheset.exe,0,0,0,0,0,0,0,0,0,4194304,188416,4,0,199308,5216,4096,208,0,1048576,4096,4096,3,1,0.75,1,3,1,1,3,1,0,1,1,1,1,0,0.94,1,2,1,0,0,-1,0,3.266,3.71,2.445,6.187,85,139,236,129,236,132,2,0,0,83,86,87,131,165,168,253,255,255,0,243,235,12,101,88,80,114,45,118,46,49,46,54,46,0,161,0,224,66,0,5,0,224,66,0,163,4,224,66,0,161,4,224,66,0,131,120,112,0,117,20,106,16,104,240,8,16,8,0.5,-1,1,26
expressor_calc.exe,0,0,0,0,0,0,0,0,0,16777216,917504,4,0,1328908,5216,4096,208,0,262144,8192,4096,3,1,0.75,1,3,1,1,3,1,0,1,1,1,1,0,0.874,1,2,1,0,0,-1,0,7.381,3.426,3.84,6.116,85,139,236,129,236,132,2,0,0,83,86,87,131,165,168,253,255,255,0,243,235,12,101,88,80,114,45,118,46,49,46,54,46,0,161,0,0,14,1,5,0,0,14,1,163,4,0,14,1,161,4,0,14,1,131,120,112,0,117,20,106,16,104,240,18,26,8,0.308,-1,1,382
expressor_Clockres.exe,0,0,0,0,0,0,0,0,0,4194304,188416,4,0,197920,5216,4096,208,0,1048576,4096,4096,3,1,0.75,1,3,1,1,3,1,0,1,1,1,1,0,0.937,1,2,1,0,0,-1,0,4.119,3.93,3.547,6.181,85,139,236,129,236,132,2,0,0,83,86,87,131,165,168,253,255,255,0,243,235,12,101,88,80,114,45,118,46,49,46,54,46,0,161,0,224,66,0,5,0,224,66,0,163,4,224,66,0,161,4,224,66,0,131,120,112,0,117,20,106,16,104,240,8,16,8,0.5,-1,1,14
expressor_cmd.exe,0,0,0,0,0,0,0,0,0,1255145472,385024,4,0,427084,5216,4096,208,0,1048576,1036288,4096,3,1,0.75,1,3,1,1,3,1,0,1,1,1,1,0,0.952,1,2,1,0,0,-1,0,4.042,3.725,2.412,6.262,85,139,236,129,236,132,2,0,0,83,86,87,131,165,168,253,255,255,0,243,235,12,101,88,80,114,45,118,46,49,46,54,46,0,161,0,224,213,74,5,0,224,213,74,163,4,224,213,74,161,4,224,213,74,131,120,112,0,117,20,106,16,104,240,6,14,8,0.571,-1,1,68
expressor_ComIntRep.exe,0,0,0,0,0,0,0,0,0,4194304,2457600,4,0,3752704,5216,4096,208,0,4194304,4096,4096,3,1,0.75,1,3,1,1,3,1,0,1,1,1,1,0,0.859,1,2,1,0,0,-1,0,6.515,4.252,3.572,6.121,85,139,236,129,236,132,2,0,0,83,86,87,131,165,168,253,255,255,0,243,235,12,101,88,80,114,45,118,46,49,46,54,46,0,161,0,128,101,0,5,0,128,101,0,163,4,128,101,0,161,4,128,101,0,131,120,112,0,117,20,106,16,104,240,20,28,8,0.286,-1,1,1230
expressor_Contig.exe,0,0,0,0,0,0,0,0,0,4194304,544768,4,0,554228,5216,4096,208,0,1048576,4096,4096,3,1,0.75,1,3,1,1,3,1,0,1,1,1,1,0,0.937,1,2,1,0,0,-1,0,4.171,4.018,2.199,6.163,85,139,236,129,236,132,2,0,0,83,86,87,131,165,168,253,255,255,0,243,235,12,101,88,80,114,45,118,46,49,46,54,46,0,161,0,80,72,0,5,0,80,72,0,163,4,80,72,0,161,4,80,72,0,131,120,112,0,117,20,106,16,104,240,8,16,8,0.5,-1,1,14
expressor_Coreinfo.exe,0,0,0,0,0,0,0,0,0,4194304,966656,4,0,1453624,5216,4096,208,0,1048576,4096,4096,3,1,0.75,1,3,1,1,3,1,0,1,1,1,1,0,0.938,1,2,1,0,0,-1,0,3.455,4.006,1.906,6.174,85,139,236,129,236,132,2,0,0,83,86,87,131,165,168,253,255,255,0,243,235,12,101,88,80,114,45,118,46,49,46,54,46,0,161,0,192,78,0,5,0,192,78,0,163,4,192,78,0,161,4,192,78,0,131,120,112,0,117,20,106,16,104,240,8,16,8,0.5,-1,1,24
expressor_ctrl2cap.exe,0,0,0,0,0,0,0,0,0,4194304,176128,4,0,182272,5216,4096,208,0,1048576,4096,4096,2,1,0.667,1,3,1,1,3,1,0,1,1,1,1,0,0.944,1,2,1,0,0,-1,0,-1,3.948,2.455,6.208,85,139,236,129,236,132,2,0,0,83,86,87,131,165,168,253,255,255,0,243,235,12,101,88,80,114,45,118,46,49,46,54,46,0,161,0,176,66,0,5,0,176,66,0,163,4,176,66,0,161,4,176,66,0,131,120,112,0,117,20,106,16,104,240,7,15,8,0.533,-1,1,-1
expressor_DarkNamer.exe,0,0,0,0,0,0,0,0,0,4194304,102400,4,0,124404,5216,4096,208,0,1048576,4096,4096,3,1,0.75,1,3,1,1,3,1,0,1,1,1,1,0,0.937,1,2,1,0,0,-1,0,3.166,3.951,2.785,6.187,85,139,236,129,236,132,2,0,0,83,86,87,131,165,168,253,255,255,0,243,235,12,101,88,80,114,45,118,46,49,46,54,46,0,161,0,144,65,0,5,0,144,65,0,163,4,144,65,0,161,4,144,65,0,131,120,112,0,117,20,106,16,104,240,8,16,8,0.5,-1,1,60
expressor_Dbgview.exe,0,0,0,0,0,0,0,0,0,4194304,667648,4,0,885328,5216,4096,208,0,1048576,4096,4096,3,1,0.75,1,3,1,1,3,1,0,1,1,1,1,0,0.919,1,2,1,0,0,-1,0,5.962,3.71,3.161,6.178,85,139,236,129,236,132,2,0,0,83,86,87,131,165,168,253,255,255,0,243,235,12,101,88,80,114,45,118,46,49,46,54,46,0,161,0,48,74,0,5,0,48,74,0,163,4,48,74,0,161,4,48,74,0,131,120,112,0,117,20,106,16,104,240,11,19,8,0.421,-1,1,214
expressor_DDConfigCA.exe,0,0,0,0,0,0,0,0,0,4194304,217088,4,0,227092,5216,4096,208,0,1048576,8192,4096,3,1,0.75,1,3,1,1,3,1,0,1,1,1,1,0,0.937,1,2,1,0,0,-1,0,4.65,4.074,3.725,6.149,85,139,236,129,236,132,2,0,0,83,86,87,131,165,168,253,255,255,0,243,235,12,101,88,80,114,45,118,46,49,46,54,46,0,161,0,80,67,0,5,0,80,67,0,163,4,80,67,0,161,4,80,67,0,131,120,112,0,117,20,106,16,104,240,8,16,8,0.5,-1,1,14
expressor_Desktops.exe,0,0,0,0,0,0,0,0,0,4194304,176128,4,0,193480,5216,4096,208,0,1048576,4096,4096,3,1,0.75,1,3,1,1,3,1,0,1,1,1,1,0,0.937,1,2,1,0,0,-1,0,3.645,3.717,3.282,6.178,85,139,236,129,236,132,2,0,0,83,86,87,131,165,168,253,255,255,0,243,235,12,101,88,80,114,45,118,46,49,46,54,46,0,161,0,176,66,0,5,0,176,66,0,163,4,176,66,0,161,4,176,66,0,131,120,112,0,117,20,106,16,104,240,8,16,8,0.5,-1,1,76
expressor_dfrgui.exe,0,0,0,0,0,0,0,0,0,16777216,655360,4,0,1137372,5216,4096,208,0,262144,8192,4096,3,1,0.75,1,3,1,1,3,1,0,1,1,1,1,0,0.892,1,2,1,0,0,-1,0,6.153,3.722,3.544,6.134,85,139,236,129,236,132,2,0,0,83,86,87,131,165,168,253,255,255,0,243,235,12,101,88,80,114,45,118,46,49,46,54,46,0,161,0,0,10,1,5,0,0,10,1,163,4,0,10,1,161,4,0,10,1,131,120,112,0,117,20,106,16,104,240,14,22,8,0.364,-1,1,226
expressor_diskext.exe,0,0,0,0,0,0,0,0,0,4194304,200704,4,0,210240,5216,4096,208,0,1048576,4096,4096,3,1,0.75,1,3,1,1,3,1,0,1,1,1,1,0,0.937,1,2,1,0,0,-1,0,4.159,3.976,3.424,6.166,85,139,236,129,236,132,2,0,0,83,86,87,131,165,168,253,255,255,0,243,235,12,101,88,80,114,45,118,46,49,46,54,46,0,161,0,16,67,0,5,0,16,67,0,163,4,16,67,0,161,4,16,67,0,131,120,112,0,117,20,106,16,104,240,8,16,9,0.562,-1,1,14
expressor_Diskmon.exe,0,0,0,0,0,0,0,0,0,4194304,303104,4,0,323196,5216,4096,208,0,1048576,4096,4096,3,1,0.75,1,3,1,1,3,1,0,1,1,1,1,0,0.911,1,2,1,0,0,-1,0,3.63,4.141,2.607,6.159,85,139,236,129,236,132,2,0,0,83,86,87,131,165,168,253,255,255,0,243,235,12,101,88,80,114,45,118,46,49,46,54,46,0,161,0,160,68,0,5,0,160,68,0,163,4,160,68,0,161,4,160,68,0,131,120,112,0,117,20,106,16,104,240,12,20,8,0.4,-1,1,120
expressor_DiskView.exe,0,0,0,0,0,0,0,0,0,4194304,1744896,4,0,2078732,5216,4096,208,0,1048576,4096,4096,3,1,0.75,1,3,1,1,3,1,0,1,1,1,1,0,0.918,1,2,1,0,0,-1,0,6.217,3.823,1.998,6.199,85,139,236,129,236,132,2,0,0,83,86,87,131,165,168,253,255,255,0,243,235,12,101,88,80,114,45,118,46,49,46,54,46,0,161,0,160,90,0,5,0,160,90,0,163,4,160,90,0,161,4,160,90,0,131,120,112,0,117,20,106,16,104,240,11,19,8,0.421,-1,1,78
expressor_DriverView.exe,0,0,0,0,0,0,0,0,0,4194304,106496,4,0,126240,5216,4096,208,0,1048576,4096,4096,3,1,0.75,1,3,1,1,3,1,0,1,1,1,1,0,0.906,1,2,1,0,0,-1,0,4.186,3.899,3.494,6.161,85,139,236,129,236,132,2,0,0,83,86,87,131,165,168,253,255,255,0,243,235,12,101,88,80,114,45,118,46,49,46,54,46,0,161,0,160,65,0,5,0,160,65,0,163,4,160,65,0,161,4,160,65,0,131,120,112,0,117,20,106,16,104,240,12,20,8,0.4,-1,1,124
expressor_du.exe,0,0,0,0,0,0,0,0,0,4194304,237568,4,0,247100,5216,4096,208,0,1048576,4096,4096,3,1,0.75,1,3,1,1,3,1,0,1,1,1,1,0,0.937,1,2,1,0,0,-1,0,4.17,4.148,3.45,6.182,85,139,236,129,236,132,2,0,0,83,86,87,131,165,168,253,255,255,0,243,235,12,101,88,80,114,45,118,46,49,46,54,46,0,161,0,160,67,0,5,0,160,67,0,163,4,160,67,0,161,4,160,67,0,131,120,112,0,117,20,106,16,104,240,8,16,8,0.5,-1,1,14
expressor_efsdump.exe,0,0,0,0,0,0,0,0,0,4194304,176128,4,0,182276,5216,4096,208,0,1048576,4096,4096,2,1,0.667,1,3,1,1,3,1,0,1,1,1,1,0,0.943,1,2,1,0,0,-1,0,-1,3.921,2.426,6.205,85,139,236,129,236,132,2,0,0,83,86,87,131,165,168,253,255,255,0,243,235,12,101,88,80,114,45,118,46,49,46,54,46,0,161,0,176,66,0,5,0,176,66,0,163,4,176,66,0,161,4,176,66,0,131,120,112,0,117,20,106,16,104,240,7,15,8,0.533,-1,1,-1
expressor_ESEDatabaseView.exe,0,0,0,0,0,0,0,0,0,4194304,159744,4,0,189996,5216,4096,208,0,1048576,4096,4096,3,1,0.75,1,3,1,1,3,1,0,1,1,1,1,0,0.908,1,2,1,0,0,-1,0,4.545,3.955,3.636,6.163,85,139,236,129,236,132,2,0,0,83,86,87,131,165,168,253,255,255,0,243,235,12,101,88,80,114,45,118,46,49,46,54,46,0,161,0,112,66,0,5,0,112,66,0,163,4,112,66,0,161,4,112,66,0,131,120,112,0,117,20,106,16,104,240,12,20,9,0.45,-1,1,140
expressor_EventLogChannelsView.exe,0,0,0,0,0,0,0,0,0,4194304,151552,4,0,189852,5216,4096,208,0,1048576,4096,4096,3,1,0.75,1,3,1,1,3,1,0,1,1,1,1,0,0.92,1,2,1,0,0,-1,0,4.862,3.892,3.686,6.164,85,139,236,129,236,132,2,0,0,83,86,87,131,165,168,253,255,255,0,243,235,12,101,88,80,114,45,118,46,49,46,54,46,0,161,0,80,66,0,5,0,80,66,0,163,4,80,66,0,161,4,80,66,0,131,120,112,0,117,20,106,16,104,240,10,18,8,0.444,-1,1,176
expressor_Everything.exe,0,0,0,0,0,0,0,0,0,4194304,2158592,4,0,2208184,5216,4096,208,0,1048576,4096,4096,3,1,0.75,1,3,1,1,3,1,0,1,1,1,1,0,0.895,1,2,1,0,0,-1,0,4.217,4.102,2.666,6.168,85,139,236,129,236,132,2,0,0,83,86,87,131,165,168,253,255,255,0,243,235,12,101,88,80,114,45,118,46,49,46,54,46,0,161,0,240,96,0,5,0,240,96,0,163,4,240,96,0,161,4,240,96,0,131,120,112,0,117,20,106,16,104,240,14,22,9,0.409,-1,1,106
expressor_FastHash_kr.exe,0,0,0,0,0,0,0,0,0,4194304,671744,4,0,733044,5216,4096,208,0,524288,131072,4096,3,1,0.75,1,3,1,1,3,1,0,1,1,1,1,0,0.902,1,2,1,0,0,-1,0,4.97,4.178,3.11,6.178,85,139,236,129,236,132,2,0,0,83,86,87,131,165,168,253,255,255,0,243,235,12,101,88,80,114,45,118,46,49,46,54,46,0,161,0,64,74,0,5,0,64,74,0,163,4,64,74,0,161,4,64,74,0,131,120,112,0,117,20,106,16,104,240,13,21,8,0.381,-1,1,404
expressor_FileTypesMan.exe,0,0,0,0,0,0,0,0,0,4194304,163840,4,0,197008,5216,4096,208,0,1048576,4096,4096,3,1,0.75,1,3,1,1,3,1,0,1,1,1,1,0,0.908,1,2,1,0,0,-1,0,3.926,3.73,3.56,6.177,85,139,236,129,236,132,2,0,0,83,86,87,131,165,168,253,255,255,0,243,235,12,101,88,80,114,45,118,46,49,46,54,46,0,161,0,128,66,0,5,0,128,66,0,163,4,128,66,0,161,4,128,66,0,131,120,112,0,117,20,106,16,104,240,12,20,8,0.4,-1,1,180
expressor_FindLinks.exe,0,0,0,0,0,0,0,0,0,4194304,204800,4,0,214352,5216,4096,208,0,1048576,4096,4096,3,1,0.75,1,3,1,1,3,1,0,1,1,1,1,0,0.932,1,2,1,0,0,-1,0,4.135,3.993,3.583,6.174,85,139,236,129,236,132,2,0,0,83,86,87,131,165,168,253,255,255,0,243,235,12,101,88,80,114,45,118,46,49,46,54,46,0,161,0,32,67,0,5,0,32,67,0,163,4,32,67,0,161,4,32,67,0,131,120,112,0,117,20,106,16,104,240,9,17,8,0.471,-1,1,14
expressor_FolderTimeUpdate.exe,0,0,0,0,0,0,0,0,0,4194304,135168,4,0,171032,5216,4096,208,0,1048576,4096,4096,3,1,0.75,1,3,1,1,3,1,0,1,1,1,1,0,0.914,1,2,1,0,0,-1,0,4.921,3.941,3.714,6.175,85,139,236,129,236,132,2,0,0,83,86,87,131,165,168,253,255,255,0,243,235,12,101,88,80,114,45,118,46,49,46,54,46,0,161,0,16,66,0,5,0,16,66,0,163,4,16,66,0,161,4,16,66,0,131,120,112,0,117,20,106,16,104,240,11,19,9,0.474,-1,1,156
expressor_ftp.exe,0,0,0,0,0,0,0,0,0,16777216,90112,4,0,100288,5216,4096,208,0,262144,8192,4096,3,1,0.75,1,3,1,1,3,1,0,1,1,1,1,0,0.941,1,2,1,0,0,-1,0,4.417,3.609,2.492,6.156,85,139,236,129,236,132,2,0,0,83,86,87,131,165,168,253,255,255,0,243,235,12,101,88,80,114,45,118,46,49,46,54,46,0,161,0,96,1,1,5,0,96,1,1,163,4,96,1,1,161,4,96,1,1,131,120,112,0,117,20,106,16,104,240,8,16,8,0.5,-1,1,20
expressor_FullEventLogView.exe,0,0,0,0,0,0,0,0,0,4194304,167936,4,0,203668,5216,4096,208,0,1048576,4096,4096,3,1,0.75,1,3,1,1,3,1,0,1,1,1,1,0,0.912,1,2,1,0,0,-1,0,4.81,3.916,3.698,6.195,85,139,236,129,236,132,2,0,0,83,86,87,131,165,168,253,255,255,0,243,235,12,101,88,80,114,45,118,46,49,46,54,46,0,161,0,144,66,0,5,0,144,66,0,163,4,144,66,0,161,4,144,66,0,131,120,112,0,117,20,106,16,104,240,11,19,8,0.421,-1,1,184
expressor_gc.exe,0,0,0,0,0,0,0,0,0,4194304,114688,4,0,123872,5216,4096,208,0,262144,8192,4096,3,1,0.75,1,3,1,1,3,1,0,1,1,1,1,0,0.971,1,2,1,0,0,-1,0,3.376,3.81,4.007,6.16,85,139,236,129,236,132,2,0,0,83,86,87,131,165,168,253,255,255,0,243,235,12,101,88,80,114,45,118,46,49,46,54,46,0,161,0,192,65,0,5,0,192,65,0,163,4,192,65,0,161,4,192,65,0,131,120,112,0,117,20,106,16,104,240,4,12,8,0.667,-1,1,8
expressor_handle.exe,0,0,0,0,0,0,0,0,0,4194304,536576,4,0,801876,5216,4096,208,0,1048576,4096,4096,3,1,0.75,1,3,1,1,3,1,0,1,1,1,1,0,0.937,1,2,1,0,0,-1,0,6.072,4.012,3.423,6.178,85,139,236,129,236,132,2,0,0,83,86,87,131,165,168,253,255,255,0,243,235,12,101,88,80,114,45,118,46,49,46,54,46,0,161,0,48,72,0,5,0,48,72,0,163,4,48,72,0,161,4,48,72,0,131,120,112,0,117,20,106,16,104,240,8,16,8,0.5,-1,1,24
expressor_HashCalc.exe,0,0,0,0,0,0,0,0,0,4194304,667648,4,0,696572,5216,4096,208,0,1048576,4096,4096,3,1,0.75,1,3,1,1,3,1,0,1,1,1,1,0,0.895,1,2,1,0,0,-1,0,3.977,4.18,2.405,6.153,85,139,236,129,236,132,2,0,0,83,86,87,131,165,168,253,255,255,0,243,235,12,101,88,80,114,45,118,46,49,46,54,46,0,161,0,48,74,0,5,0,48,74,0,163,4,48,74,0,161,4,48,74,0,131,120,112,0,117,20,106,16,104,240,15,23,9,0.391,-1,1,152
expressor_Hash.exe,0,0,0,0,0,0,0,0,0,4194304,86016,4,0,98876,5216,4096,208,0,1048576,4096,4096,3,1,0.75,1,3,1,1,3,1,0,1,1,1,1,0,0.919,1,2,1,0,0,-1,0,5.653,4.049,2.21,6.144,85,139,236,129,236,132,2,0,0,83,86,87,131,165,168,253,255,255,0,243,235,12,101,88,80,114,45,118,46,49,46,54,46,0,161,0,80,65,0,5,0,80,65,0,163,4,80,65,0,161,4,80,65,0,131,120,112,0,117,20,106,16,104,240,10,18,8,0.444,-1,1,32
expressor_hex2dec.exe,0,0,0,0,0,0,0,0,0,4194304,208896,4,0,218468,5216,4096,208,0,1048576,4096,4096,3,1,0.75,1,3,1,1,3,1,0,1,1,1,1,0,0.936,1,2,1,0,0,-1,0,4.134,4.011,3.446,6.161,85,139,236,129,236,132,2,0,0,83,86,87,131,165,168,253,255,255,0,243,235,12,101,88,80,114,45,118,46,49,46,54,46,0,161,0,48,67,0,5,0,48,67,0,163,4,48,67,0,161,4,48,67,0,131,120,112,0,117,20,106,16,104,240,8,16,8,0.5,-1,1,14
expressor_HWMonitorPro_x32.exe,0,0,0,0,0,0,0,0,0,4194304,2551808,4,0,2940824,5216,4096,208,0,1048576,4096,4096,3,1,0.75,1,3,1,1,3,1,0,1,1,1,1,0,0.882,1,2,1,0,0,-1,0,5.813,4.33,2.824,6.158,85,139,236,129,236,132,2,0,0,83,86,87,131,165,168,253,255,255,0,243,235,12,101,88,80,114,45,118,46,49,46,54,46,0,161,0,240,102,0,5,0,240,102,0,163,4,240,102,0,161,4,240,102,0,131,120,112,0,117,20,106,16,104,240,16,24,9,0.375,-1,1,400
expressor_InstalledPackagesView.exe,0,0,0,0,0,0,0,0,0,4194304,135168,4,0,164724,5216,4096,208,0,1048576,4096,4096,3,1,0.75,1,3,1,1,3,1,0,1,1,1,1,0,0.915,1,2,1,0,0,-1,0,4.737,3.9,3.787,6.171,85,139,236,129,236,132,2,0,0,83,86,87,131,165,168,253,255,255,0,243,235,12,101,88,80,114,45,118,46,49,46,54,46,0,161,0,16,66,0,5,0,16,66,0,163,4,16,66,0,161,4,16,66,0,131,120,112,0,117,20,106,16,104,240,11,19,9,0.474,-1,1,144
expressor_junction.exe,0,0,0,0,0,0,0,0,0,4194304,294912,4,0,304488,5216,4096,208,0,1048576,4096,4096,3,1,0.75,1,3,1,1,3,1,0,1,1,1,1,0,0.938,1,2,1,0,0,-1,0,4.143,3.961,3.31,6.179,85,139,236,129,236,132,2,0,0,83,86,87,131,165,168,253,255,255,0,243,235,12,101,88,80,114,45,118,46,49,46,54,46,0,161,0,128,68,0,5,0,128,68,0,163,4,128,68,0,161,4,128,68,0,131,120,112,0,117,20,106,16,104,240,8,16,8,0.5,-1,1,14
