name,write_execute_size,number_total_entropy,max_total_entropy,min_total_entropy,delta_total_entropy,mean_total_entropy,median_total_entropy,variance_total_entropy,stdev_total_entropy,number_oep_section_entropy,max_oep_section_entropy,min_oep_section_entropy,delta_oep_section_entropy,mean_oep_section_entropy,median_oep_section_entropy,variance_oep_section_entropy,stdev_oep_section_entropy,initial_iat_dll,initial_iat_func,initial_iat_malicious_func,reconstructed_iat_dll,reconstructed_iat_func,reconstructed_iat_malicious_func,initial_iat_called_generic_func,initial_iat_called_malicious_func,initial_iat_called_all_func,dynamic_called_generic_func,dynamic_called_malicious_func,dynamic_called_all_func,discovered_called_generic_func,discovered_called_malicious_func,discovered_called_all_func,number_add_exec_permission,number_add_write_permisison,executed_byte_0,executed_byte_1,executed_byte_2,executed_byte_3,executed_byte_4,executed_byte_5,executed_byte_6,executed_byte_7,executed_byte_8,executed_byte_9,executed_byte_10,executed_byte_11,executed_byte_12,executed_byte_13,executed_byte_14,executed_byte_15,executed_byte_16,executed_byte_17,executed_byte_18,executed_byte_19,executed_byte_20,executed_byte_21,executed_byte_22,executed_byte_23,executed_byte_24,executed_byte_25,executed_byte_26,executed_byte_27,executed_byte_28,executed_byte_29,executed_byte_30,executed_byte_31,executed_byte_32,executed_byte_33,executed_byte_34,executed_byte_35,executed_byte_36,executed_byte_37,executed_byte_38,executed_byte_39,executed_byte_40,executed_byte_41,executed_byte_42,executed_byte_43,executed_byte_44,executed_byte_45,executed_byte_46,executed_byte_47,executed_byte_48,executed_byte_49,executed_byte_50,executed_byte_51,executed_byte_52,executed_byte_53,executed_byte_54,executed_byte_55,executed_byte_56,executed_byte_57,executed_byte_58,executed_byte_59,executed_byte_60,executed_byte_61,executed_byte_62,executed_byte_63,GetProcAddress,LoadLibrary,Exitprocess,GetModuleHandle,VirtualAlloc,VirtualFree,GetModuleFilename,CreateFile,RegQueryValueEx,MessageBox,GetCommandLine,VirtualProtect,GetStartupInfo,GetStdHandle,RegOpenKeyEx
upx_shexview.exe,-1,9114,7.787803063662117,2.54630250211121,5.241500561550907,5.4617546662894245,5.7860485573789555,1.0896689617529454,1.043872100284774,8006,7.922982606265525,3.6544447410459853,4.26853786521954,3.9285869480319535,3.696909330310386,0.8984527390200171,0.9478674691221433,10,12,2,4,289,4,3,2,5,21,0,21,694,3,697,-1,-1,96,190,0,208,66,0,141,190,0,64,253,255,87,235,11,139,30,131,238,252,17,219,114,237,139,30,131,238,252,17,219,114,237,138,6,70,136,7,71,1,219,117,7,136,7,71,1,219,117,7,114,237,138,6,70,136,7,71,1,219,117,7,114,237,315,0,0,0,2,0,0,0,0,0,0,4,0,5,0
packman_LastActivityView.exe,-1,6397,7.8801115134031186,2.7537585146633883,5.12635299873973,6.354183353057808,6.961292430628488,3.5671467723385506,1.8886891677400361,6397,4.1217966721164085,2.7537585146633883,1.3680381574530203,2.80406470114279,2.793440701150388,0.007322441224895265,0.08557126401365861,13,14,4,0,500,4,3,3,6,24,0,24,716,3,719,-1,-1,96,232,0,0,0,0,91,141,91,198,1,27,139,19,141,115,20,106,8,89,1,22,173,73,117,250,1,27,139,19,141,115,20,106,8,89,1,22,173,73,117,250,1,22,173,73,117,250,1,22,173,73,117,250,1,22,173,73,117,250,1,22,173,73,565,0,0,0,2,2,0,0,0,0,0,0,0,8,0
mpress_pskill.exe,-1,8000,7.974143376497473,4.114258891067763,3.85988448542971,6.253820926322247,5.989264624182647,0.406433655405211,0.6375214940731104,7834,6.288005660074585,6.056516856169995,0.2314888039045906,6.076395986025017,6.076797886690549,1.1202157739342474e-05,0.0033469624645852355,6,7,1,1,239,3,2,1,3,23,0,23,690,2,692,-1,-1,96,232,0,0,0,0,88,5,90,11,0,0,139,48,3,240,43,192,139,254,102,173,193,224,12,139,200,80,173,43,200,3,241,139,200,87,81,73,138,68,57,6,136,4,49,117,246,102,173,193,224,12,139,200,80,173,43,200,3,241,139,200,87,81,289,0,0,0,0,0,0,0,0,0,0,2,0,11,0
fsg_FullEventLogView.exe,-1,134568,7.783668597558333,2.084509892582363,5.69915870497597,6.2866968820179085,6.297648322421503,0.01268092926309526,0.11260963219500923,134408,4.612994034368754,0.8161456897269688,3.796848344641785,0.8253834398885869,0.8253553282503838,0.00010673689292742824,0.010331354844715587,1,2,1,12,354,2,1,1,2,31,0,31,921,1,922,-1,-1,187,208,1,64,0,191,0,16,64,0,190,1,16,66,0,83,232,10,0,0,0,252,178,128,164,106,2,91,255,20,36,164,106,2,91,255,20,36,164,106,2,91,255,20,36,2,210,117,5,138,22,70,18,210,195,115,247,164,106,2,91,255,20,36,129711,0,0,0,0,0,0,0,0,0,0,0,0,3,0
packman_grepWin-1.9.0_portable.exe,-1,15200,7.930967213362938,3.0494348769467527,4.881532336416186,6.819409765286711,7.6669221779176135,2.0553876792619534,1.4336623309768424,15200,3.10721281353002,2.7523534842760267,0.3548593292539932,3.02422584940671,3.0494348769467527,0.006855437839802158,0.0827975714607751,12,14,4,5,475,2,0,0,0,26,0,26,1058,4,1062,-1,-1,96,232,0,0,0,0,91,141,91,198,1,27,139,19,141,115,20,106,8,89,1,22,173,73,117,250,1,27,139,19,141,115,20,106,8,89,1,22,173,73,117,250,1,22,173,73,117,250,1,22,173,73,117,250,1,22,173,73,117,250,1,22,173,73,518,0,0,0,1,1,0,0,0,0,0,0,0,7,0
enigmavb_tinytask.exe,-1,943,7.251867935789674,6.263016444187404,0.9888514916022704,7.042897109881169,7.251867935789674,0.09409091887762168,0.30674243083998287,283,6.415066975920625,6.227869328155169,0.18719764776545578,6.412707266923754,6.415066975920625,0.00040720747792112713,0.020179382496031118,8,170,5,3,311,1,84,4,88,18,0,18,712,4,716,-1,-1,85,139,236,131,196,196,184,88,15,68,0,232,220,12,253,255,186,160,32,68,0,131,125,12,1,117,42,80,82,198,5,100,86,68,0,1,139,77,8,137,13,104,86,68,0,137,74,4,199,66,8,0,0,0,0,199,66,12,0,0,0,0,232,193,356,0,0,0,28,32,0,0,0,0,0,424,0,2,0
packman_Tcpvcon.exe,-1,5876,7.838172458953992,3.1473267206832256,4.690845738270767,5.781536258566717,6.157777972021231,2.27741761042638,1.5091115301482458,5876,4.449720635545766,3.1473267206832256,1.3023939148625407,3.177686914721525,3.1809039099234724,0.00033768479838904237,0.01837620195766912,12,15,4,0,305,4,2,3,5,20,0,20,678,3,681,-1,-1,96,232,0,0,0,0,91,141,91,198,1,27,139,19,141,115,20,106,8,89,1,22,173,73,117,250,1,27,139,19,141,115,20,106,8,89,1,22,173,73,117,250,1,22,173,73,117,250,1,22,173,73,117,250,1,22,173,73,117,250,1,22,173,73,377,0,0,0,2,2,0,0,0,0,0,0,0,8,0
expressor_logonsessions.exe,-1,2787,7.366660039501893,4.572469375737376,2.7941906637645166,5.759268929785226,5.83677501344676,0.09066694023280127,0.3011095153474916,2620,6.414630874502123,6.105889141660599,0.30874173284152384,6.135722189943995,6.138711670550823,5.438872525343345e-05,0.007374871202497943,8,19,4,0,92,0,9,1,10,20,0,20,617,1,618,-1,-1,85,139,236,129,236,132,2,0,0,83,86,87,131,165,168,253,255,255,0,243,235,12,161,0,96,68,0,5,0,96,68,0,163,4,96,68,0,161,4,96,68,0,131,120,112,0,117,20,163,4,96,68,0,161,4,96,68,0,131,120,112,0,117,20,127,0,0,0,0,0,0,0,0,0,0,0,0,5,0
alienyze_RegDllView.exe,-1,3588,6.457434311259255,2.501389536251093,3.956044775008162,4.2324828594123005,4.347673533493034,0.2017882193670604,0.4492084364379863,3363,6.5233316658594065,5.461512724754564,1.0618189411048427,5.461828460389742,5.461512724754564,0.0003352540778141568,0.01830994477911271,0,0,0,2,86,0,0,0,0,17,0,17,642,2,644,-1,-1,85,139,236,129,236,96,1,0,0,83,86,100,161,48,0,0,0,137,133,112,255,255,255,139,141,112,255,255,255,139,81,12,137,85,172,139,69,172,139,72,12,139,81,40,137,85,204,199,69,176,0,0,0,0,199,69,148,0,0,0,0,139,69,176,90,0,0,0,0,0,0,0,0,0,0,0,0,2,0
neolite_Winobj.exe,-1,3280,6.500819475707194,2.707413765503773,3.7934057102034213,4.460249530936442,4.805603865320358,0.33963241541012884,0.582779903059576,2264,6.677408621399854,4.900656348947136,1.7767522724527183,4.91877377763201,4.902871874531773,0.022649428476973738,0.15049727066287194,8,195,4,0,98,1,56,1,57,17,0,17,613,1,614,-1,-1,233,166,0,0,0,139,68,36,4,35,5,17,224,75,0,232,237,4,0,0,83,81,82,86,87,200,56,3,0,80,129,237,130,0,0,0,141,149,78,254,255,255,184,223,224,75,0,139,29,9,224,75,0,232,120,9,0,0,83,81,137,195,137,208,102,0,0,0,0,0,0,0,0,0,0,0,0,2,0
winupack_PsExec.exe,-1,1431,7.990862679083759,4.206127319961768,3.784735359121991,6.239494000202602,6.913595876779253,1.0717258361015043,1.0352419215340463,1431,7.9914040439830805,7.098712930599287,0.8926911133837931,7.666345130563263,7.911340871008101,0.13343279118338328,0.3652845345527008,1,2,1,2,275,2,0,0,0,20,0,20,688,2,690,-1,-1,96,232,9,0,0,0,51,201,94,135,14,227,244,135,14,227,244,43,241,139,222,173,43,216,173,3,195,80,151,173,145,243,165,243,165,243,165,243,165,243,165,243,165,243,165,243,165,243,165,243,165,243,165,243,165,243,165,243,165,243,165,243,165,243,325,0,0,0,0,0,0,0,0,0,0,0,0,11,0
mew_PsExec.exe,-1,1276,7.997842328640975,4.431715519212098,3.5661268094288774,6.322892936483359,6.956260929770458,1.0490747996724952,1.024243525570211,1276,7.99816215159434,7.468296940526827,0.5298652110675137,7.864414555145555,7.992170518544654,0.04841843277386239,0.220041888680002,1,2,1,8,276,2,1,1,2,20,0,20,686,1,687,-1,-1,233,238,157,246,255,190,28,224,71,0,139,222,173,173,80,173,151,178,128,164,182,128,255,19,164,182,128,255,19,2,210,117,219,138,22,235,212,70,18,210,195,115,249,164,182,128,255,19,2,210,117,219,195,115,249,164,182,128,255,19,2,210,117,219,326,0,0,0,0,0,0,0,0,0,0,0,0,11,0
bero_ADInsight.exe,-1,54792,7.989962351088845,2.1712271799916176,5.818735171097227,4.322843946972372,4.133078570988425,1.9078368316279728,1.381244667547344,54632,7.999636766091846,7.631908272246448,0.36772849384539796,7.99573707059377,7.999149813171705,0.0006317299701238188,0.025134239000292387,1,2,1,14,437,2,1,1,2,17,0,17,712,1,713,-1,-1,96,104,22,120,7,0,104,0,16,64,0,104,227,100,130,0,232,52,4,0,0,85,139,236,131,236,32,139,93,8,141,69,232,139,211,232,85,252,255,255,138,18,51,201,128,250,45,114,6,65,128,234,45,235,245,128,250,45,114,6,65,128,234,45,450,0,0,0,0,0,0,0,0,0,0,0,0,7,0
upx_Hasher.exe,-1,9345,7.856745048216569,2.953731644287068,4.903013403929501,5.825597932778562,5.992811450692139,1.2691514638790418,1.126566227027529,8238,7.924319559260573,4.65392220443346,3.2703973548271126,5.407753122884856,4.727829699313806,1.6895830579161428,1.2998396277680346,10,13,2,6,586,4,7,2,9,39,0,39,1099,4,1103,-1,-1,96,190,0,0,71,0,141,190,0,16,249,255,199,135,160,32,8,0,49,224,184,69,87,131,205,255,235,14,139,30,131,238,252,17,219,114,237,139,30,131,238,252,17,219,114,237,138,6,70,136,7,71,1,219,117,7,136,7,71,1,219,117,7,114,646,0,0,0,10,1,0,0,0,0,0,4,0,2,0
yoda-protector_livekd.exe,-1,111,6.785005013481473,5.038548980576002,1.7464560329054706,5.0856749380408655,5.038548980576002,0.0806780630632134,0.28403884076515556,3,7.884228577024823,7.825385874442355,0.05884270258246804,7.845000108636511,7.825385874442355,0.001154154549069597,0.03397285017583301,1,2,1,0,0,0,0,0,0,0,0,0,125,1,126,-1,-1,232,3,0,0,0,187,85,0,0,0,232,3,0,0,0,232,143,0,0,0,51,192,100,255,48,100,137,32,75,204,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
themida_pssuspend.exe,-1,4434,7.946139741152601,1.2341240628885635,6.712015678264038,5.593181181332354,6.224629948721535,1.791051766389511,1.3383018218583993,1,7.943667557811309,7.943667557811309,0.0,-1.0,-1.0,-1.0,-1.0,6,6,0,1,92,0,0,0,0,20,0,20,642,5,647,-1,-1,232,75,1,0,0,88,83,81,82,86,87,85,137,195,131,235,5,185,8,226,68,0,41,203,80,184,20,84,1,0,1,216,131,56,0,116,3,131,56,0,116,3,88,185,151,1,0,0,131,233,5,1,193,83,106,0,83,106,0,81,255,208,83,137,137,0,0,0,24,14,0,0,0,0,0,3,0,5,0
themida_Desktops.exe,-1,4735,7.947622436363395,1.8433508606646156,6.10427157569878,6.653733291747398,7.105290518450977,1.3720575472305083,1.1713486019245118,4392,7.955858763421763,0.2863434720096807,7.6695152914120825,7.931131339899523,7.947511517091378,0.022771699330150653,0.1509029467245443,6,6,0,1,82,0,0,0,0,17,0,17,632,5,637,-1,-1,232,75,1,0,0,88,83,81,82,86,87,85,137,195,131,235,5,185,240,200,68,0,41,203,80,184,165,4,4,0,1,216,131,56,0,116,3,131,56,0,116,3,88,185,151,1,0,0,131,233,5,1,193,83,106,0,83,106,0,81,255,208,83,137,96,0,0,0,25,15,0,0,0,0,0,3,0,2,0
packman_streams.exe,-1,4948,7.8440986885515205,3.350562011582121,4.493536676969399,5.6379554866490516,5.822520087942803,1.6209782728371525,1.2731764500010014,4948,5.180309892755225,3.350562011582121,1.8297478811731036,3.382029307228032,3.3844744175317176,0.0007044888880970503,0.026542209555669067,6,10,4,0,216,2,3,3,6,20,0,20,686,3,689,-1,-1,96,232,0,0,0,0,91,141,91,198,1,27,139,19,141,115,20,106,8,89,1,22,173,73,117,250,1,27,139,19,141,115,20,106,8,89,1,22,173,73,117,250,1,22,173,73,117,250,1,22,173,73,117,250,1,22,173,73,117,250,1,22,173,73,260,0,0,0,2,2,0,0,0,0,0,0,0,11,0
fsg_adpcmencode.exe,-1,2744,7.758042810498507,3.666200457598763,4.091842352899745,7.084920481595791,7.433593278172539,0.6039180209296422,0.7771216255706968,2578,4.632417642868146,0.8185736407893929,3.8138440020787527,0.8291250471660101,0.8276527097477937,0.005615339579150123,0.07493556951908835,1,2,1,4,139,0,1,1,2,1,0,1,356,2,358,-1,-1,187,208,1,64,0,191,0,16,64,0,190,96,112,67,0,83,232,10,0,0,0,252,178,128,164,106,2,91,255,20,36,2,210,117,5,138,22,70,18,210,195,115,247,51,201,255,20,36,2,210,117,5,195,115,24,51,192,255,20,36,2,210,117,5,139,0,0,0,0,0,0,0,0,0,0,0,0,2,0
winupack_Testlimit.exe,-1,1091,7.98918146487349,4.331269158871971,3.657912306001519,6.92415677219338,7.13596965002243,0.24093764532953868,0.4908539959392596,1091,7.98918146487349,7.132906873587041,0.8562745912864491,7.693950736073048,7.902751989624239,0.11880063192926783,0.3446746754974433,1,2,1,0,230,3,0,0,0,4,0,4,374,3,377,-1,-1,96,232,9,0,0,0,51,201,94,135,14,227,244,135,14,227,244,43,241,139,222,173,43,216,173,3,195,80,151,173,145,243,165,243,165,243,165,243,165,243,165,243,165,243,165,243,165,243,165,243,165,243,165,243,165,243,165,243,165,243,165,243,165,243,272,0,0,0,0,0,0,0,0,0,0,0,0,9,0
molebox_ntfsinfo.exe,-1,716,7.914958948344848,2.4290021364533696,5.485956811891478,5.331690683138726,5.53617492862484,0.7359248883914024,0.8578606462540419,428,7.893461524717949,6.3777579366836745,1.5157035880342749,6.669285428556572,6.3777579366836745,0.24016393231016578,0.49006523270904023,2,21,1,0,186,4,5,1,6,38,1,39,581,2,583,-1,-1,232,0,0,0,0,96,232,79,0,0,0,232,110,251,255,255,232,235,251,255,255,85,139,236,131,236,112,86,87,106,0,255,21,24,80,67,0,137,69,232,104,64,212,0,0,106,64,255,21,20,80,67,0,137,69,248,139,69,12,45,250,3,0,0,191,0,0,0,3,3,0,0,0,0,0,0,0,2,0
bero_pskill.exe,-1,10925,7.984144732975453,1.1427962368898974,6.841348496085556,6.038312410983706,6.423855961474229,0.9306964127719694,0.9647260817309592,10759,7.9968062097334975,6.327795595612297,1.6690106141212002,7.95141714633415,7.995826244802316,0.053507739421124176,0.23131739973708026,1,2,1,9,238,2,1,1,2,20,0,20,688,1,689,-1,-1,96,104,249,60,1,0,104,0,16,64,0,104,227,116,68,0,232,52,4,0,0,85,139,236,131,236,32,139,93,8,141,69,232,139,211,232,85,252,255,255,138,18,51,201,128,250,45,114,6,65,128,234,45,235,245,128,250,45,114,6,65,128,234,45,288,0,0,0,0,0,0,0,0,0,0,0,0,11,0
themida_hex2dec.exe,-1,4866,7.955269139162499,0.9672752555459285,6.9879938836165705,5.62358649726,6.1236330867086695,1.5612965368560943,1.2495185220140173,1,7.9544912417610565,7.9544912417610565,0.0,-1.0,-1.0,-1.0,-1.0,6,6,0,1,92,0,0,0,0,20,0,20,641,5,646,-1,-1,232,75,1,0,0,88,83,81,82,86,87,85,137,195,131,235,5,185,136,177,65,0,41,203,80,184,236,87,12,0,1,216,131,56,0,116,3,131,56,0,116,3,88,185,151,1,0,0,131,233,5,1,193,83,106,0,83,106,0,81,255,208,83,137,138,0,0,0,25,15,0,0,0,0,0,3,0,5,0
molebox_puttytel_32.exe,-1,739,7.9346540233852645,2.437144990524863,5.4975090328604015,5.009231683502776,5.49769687351978,1.4436017788233726,1.2014998039214875,452,7.899599227927919,6.399076237633277,1.500522990294642,6.67090712652486,6.399076237633277,0.22547730026214932,0.47484450113921434,2,21,1,0,189,4,5,1,6,39,1,40,622,2,624,-1,-1,232,0,0,0,0,96,232,79,0,0,0,232,110,251,255,255,232,235,251,255,255,85,139,236,131,236,112,86,87,106,0,255,21,24,96,73,0,137,69,232,104,64,212,0,0,106,64,255,21,20,96,73,0,137,69,248,139,69,12,45,250,3,0,0,196,0,0,0,3,3,0,0,0,0,0,0,0,2,0
petite_Ahk2Exe.exe,-1,1034,7.944538343061061,2.940612297235805,5.003926045825256,4.823173799329274,4.724436532243391,1.3665186409836991,1.1689818822307294,566,6.434235687246889,1.0034923057304983,5.430743381516391,4.304065068210274,6.434235687246889,6.99448534677021,2.6447089342251275,2,7,2,5,65,0,2,2,4,1,0,1,288,2,290,-1,-1,184,0,16,78,0,106,0,104,0,6,69,0,100,255,53,0,0,0,0,100,137,37,0,0,0,0,102,156,96,80,139,216,3,0,104,112,188,0,0,106,0,255,80,28,139,204,141,160,112,188,0,0,137,97,46,104,0,0,64,0,81,139,124,36,65,0,0,0,0,0,0,0,0,0,0,4,0,2,0
nspack_procexp.exe,-1,3597,7.970152812997157,2.643429962514116,5.326722850483041,5.654788153745374,5.995726047709706,1.1724830905246226,1.08281258328698,3122,6.567635161589192,0.45097246250551387,6.116662699083678,6.0925187009593005,6.075572835695002,0.20173193114239157,0.44914577938837585,18,23,4,1,614,4,2,4,6,17,0,17,770,4,774,-1,-1,233,157,126,43,0,156,96,232,0,0,0,0,93,184,7,0,0,0,43,232,141,181,255,250,255,255,139,6,131,248,0,116,17,199,6,1,0,0,0,139,213,139,133,187,250,255,255,43,208,137,149,187,250,255,255,1,149,235,250,255,255,141,181,47,656,0,0,0,4,4,0,0,0,0,0,4,0,8,0
rlpack_PsLoggedon.exe,-1,1209,7.949599463512283,0.7234099884914656,7.226189475020817,5.440650828634427,6.4004945130924495,2.9776884996310318,1.7255980121775267,1209,7.969888826905953,3.1833876754636905,4.786501151442263,6.193978087970534,7.941635253793911,5.167692593570615,2.2732559454603027,5,9,4,2,213,2,3,4,7,20,0,20,687,4,691,-1,-1,96,232,0,0,0,0,139,44,36,131,196,4,131,124,36,40,1,117,12,139,133,220,12,0,0,137,133,224,12,0,0,232,135,1,0,0,139,133,220,12,0,0,137,133,224,12,0,0,232,135,1,0,0,137,133,224,12,0,0,232,135,1,0,0,262,0,0,0,4,6,0,0,0,0,0,4,0,11,0
telock_auditpolreskit.exe,-1,1227,7.901331253869848,4.221256665735757,3.680074588134091,6.520641236054164,7.067585528021984,1.1369180999462738,1.0662636165349888,1227,7.856532883106166,1.411219983301374,6.445312899804792,6.2381878090161935,6.498680072047026,2.8906079790756403,1.7001788079715734,2,2,0,0,112,4,1,0,1,1,0,1,453,6,459,-1,-1,144,96,232,2,0,0,0,85,139,236,106,255,104,80,24,0,1,104,8,43,0,1,100,161,0,0,0,0,80,100,137,37,0,0,0,0,131,196,240,83,86,87,137,101,232,255,21,48,16,0,1,51,210,138,212,137,21,12,153,0,1,139,200,129,112,0,0,0,6,2,0,0,0,0,0,2,0,5,0
enigmavb_sync.exe,-1,973,7.201983224315015,4.160821312136563,3.0411619121784517,6.86887236808864,7.201983224315015,0.25157839267164256,0.501575909181893,294,6.587111660014275,6.492194722968261,0.09491693704601456,6.492517569692907,6.492194722968261,3.064362223876562e-05,0.005535668183585936,8,170,5,4,345,2,86,5,91,21,0,21,714,4,718,-1,-1,85,139,236,131,196,196,184,88,175,69,0,232,220,12,253,255,186,160,192,69,0,131,125,12,1,117,42,80,82,198,5,100,246,69,0,1,139,77,8,137,13,104,246,69,0,137,74,4,199,66,8,0,0,0,0,199,66,12,0,0,0,0,232,193,428,0,0,0,32,36,0,0,0,0,0,428,0,11,0
pecompact_PEViewer.exe,-1,33058,7.994214754211328,2.5432798902440554,5.450934863967273,6.4769018583725755,6.5019049251561025,0.7252024086952801,0.8515881684800934,31834,7.999555607867718,6.191315704981623,1.8082399028860952,6.641320405646645,6.518041904780646,0.14034728458097118,0.3746295297770468,11,14,3,0,738,5,5,3,8,26,0,26,789,4,793,-1,-1,184,104,74,88,0,80,100,255,53,0,0,0,0,100,137,37,0,0,0,0,51,192,137,8,80,69,67,111,109,112,97,184,237,55,88,240,141,136,158,18,0,16,137,65,1,139,84,36,4,139,82,12,198,2,233,131,194,5,43,202,137,74,252,51,823,0,0,0,46,10,0,0,0,0,0,4,0,8,0
expressor_P.exe,-1,2904,7.0875583327164655,5.241026359250138,1.8465319734663277,5.910657220174155,5.953099243932707,0.027823236399377536,0.16680298678194444,2737,6.44090875391404,6.156079004783688,0.28482974913035175,6.183991634938987,6.186962984572147,4.803593022457391e-05,0.0069307957858079985,8,18,4,0,92,0,6,1,7,20,0,20,611,1,612,-1,-1,85,139,236,129,236,132,2,0,0,83,86,87,131,165,168,253,255,255,0,243,235,12,161,0,208,72,0,5,0,208,72,0,163,4,208,72,0,161,4,208,72,0,131,120,112,0,117,20,163,4,208,72,0,161,4,208,72,0,131,120,112,0,117,20,127,0,0,0,0,0,0,0,0,0,0,0,0,5,0
winupack_puttytel_32.exe,-1,111,7.949517301087035,4.320914998144509,3.628602302942525,4.35360510898183,4.320914998144509,0.11861941146774592,0.34441168892438295,111,7.949517301087035,4.320914998144509,3.628602302942525,4.35360510898183,4.320914998144509,0.11861941146774592,0.34441168892438295,1,2,1,0,0,0,0,0,0,0,0,0,146,3,149,-1,-1,96,232,9,0,0,0,51,201,94,135,14,227,244,135,14,227,244,43,241,139,222,173,43,216,173,3,195,80,151,173,145,243,165,243,165,243,165,243,165,243,165,243,165,243,165,243,165,243,165,243,165,243,165,243,165,243,165,243,165,243,165,243,165,243,0,0,0,0,2,1,0,0,0,0,0,0,0,1,0
alienyze_PsGetsid.exe,-1,3375,6.823301514332364,3.576665422490843,3.246636091841521,3.683722514576963,3.690555705473926,0.0037462472824723084,0.061206595089682195,3145,6.354154033452607,3.5081895380276316,2.8459644954249756,3.509094455196288,3.5081895380276316,0.0025753621332971497,0.05074802590541971,0,0,0,1,83,0,0,0,0,17,0,17,587,2,589,-1,-1,85,139,236,129,236,96,1,0,0,83,86,100,161,48,0,0,0,137,133,112,255,255,255,139,141,112,255,255,255,139,81,12,137,85,172,139,69,172,139,72,12,139,81,40,137,85,204,199,69,176,0,0,0,0,199,69,148,0,0,0,0,139,69,176,85,0,0,0,0,0,0,0,0,0,0,0,0,2,0
neolite_DarkNamer.exe,-1,3223,5.598469848278731,2.7267300386296425,2.871739809649089,5.4485485786417795,5.598469848278731,0.3875473417404887,0.6225330045391078,3063,6.618499844500331,6.357435435724787,0.26106440877554427,6.383633308212233,6.392200503515083,0.00020250940862925166,0.014230580052452242,6,6,1,3,97,1,2,1,3,18,0,18,636,1,637,-1,-1,233,166,0,0,0,139,68,36,4,35,5,141,65,65,0,232,237,4,0,0,83,81,82,86,87,200,48,3,0,80,129,237,130,0,0,0,141,149,86,254,255,255,184,91,66,65,0,139,29,133,65,65,0,232,83,8,0,0,83,81,137,195,137,208,99,0,0,0,0,0,0,0,0,0,0,0,0,2,0
molebox_RegDelNull.exe,-1,717,7.906850506929703,2.390916993617781,5.515933513311921,5.307416797758764,5.54079301539895,0.7837764518372189,0.8853114998898517,428,7.8931135783817465,6.386567827303811,1.5065457510779359,6.675450503082773,6.386567827303811,0.23799415993163806,0.48784645118278563,2,21,1,0,186,4,5,1,6,38,1,39,581,2,583,-1,-1,232,0,0,0,0,96,232,79,0,0,0,232,110,251,255,255,232,235,251,255,255,85,139,236,131,236,112,86,87,106,0,255,21,24,128,67,0,137,69,232,104,64,212,0,0,106,64,255,21,20,128,67,0,137,69,248,139,69,12,45,250,3,0,0,191,0,0,0,3,3,0,0,0,0,0,0,0,2,0
eronana_color-cube-analyze.exe,-1,7003,7.630961998675569,4.732536081913301,2.8984259167622684,6.657601935845506,6.700018770671093,0.14162830568883286,0.3763353633248314,6841,7.757862447437219,7.263425963721341,0.49443648371587834,7.752800487060804,7.757862447437219,0.0024762815925049426,0.049762250677646634,1,4,3,12,285,2,1,3,4,5,0,5,543,5,548,-1,-1,96,104,0,240,64,0,232,23,252,255,255,85,139,236,131,236,72,139,77,8,83,86,87,139,65,8,141,81,44,137,85,192,106,4,104,0,16,0,0,141,52,194,139,65,24,139,0,137,69,188,139,65,28,139,0,137,69,184,139,65,32,139,16,139,473,0,0,0,8,8,0,0,0,0,0,14,0,5,0
yoda-crypter_LoadOrdC.exe,-1,115,7.307026385306945,3.6417972040011786,3.6652291813057665,3.752321089249214,3.6417972040011786,0.2379907757193333,0.48784298264844733,7,7.900605027388922,4.981800306284385,2.9188047211045367,6.031026418276572,5.993529496501162,1.2494370989018937,1.1177822233789074,1,2,1,0,0,0,0,0,0,0,0,0,140,1,141,-1,-1,85,139,236,83,86,87,96,232,0,0,0,0,93,129,237,108,40,64,0,185,93,52,64,0,129,233,198,40,64,0,139,213,129,194,198,40,64,0,141,58,139,247,51,192,235,4,172,235,1,4,84,254,200,248,249,42,193,2,193,144,254,200,192,192,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
amber_find.exe,-1,233,6.259736254488797,5.2173796740124,1.0423565804763975,5.559146352885768,5.38652915692686,0.14650105659807977,0.3827545644379434,89,5.960304959278143,5.915838942544388,0.04446601673375472,5.959805341112595,5.960304959278143,2.2216029709736572e-05,0.004713388347010733,2,47,3,2,66,1,24,2,26,1,0,1,290,2,292,-1,-1,86,83,131,236,20,131,61,20,48,64,0,2,139,68,36,36,116,10,131,61,20,48,64,0,2,139,68,36,36,116,10,131,248,2,116,23,131,248,1,116,74,139,68,36,40,199,68,36,4,1,0,0,0,137,68,36,8,139,68,36,32,137,4,36,66,0,0,0,2,0,0,0,0,0,0,0,0,2,0
